PRM,EC,CLASS,PRC,PRDB,PROH,SPECIE,PRERR,PRI:240116_PS_FTMSMS-_1.mzXML,PRI:240116_PS_FTMSMS-_2.mzXML,PRI:240116_PS_FTMSMS-_3.mzXML,PRI:240116_PS_FTMSMS-_4.mzXML,FA1M,FA1C,FA1DB,FA1ERR,FA1I:240116_PS_FTMSMS-_1.mzXML,FA1I:240116_PS_FTMSMS-_2.mzXML,FA1I:240116_PS_FTMSMS-_3.mzXML,FA1I:240116_PS_FTMSMS-_4.mzXML,FA2M,FA2C,FA2DB,FA2ERR,FA2I:240116_PS_FTMSMS-_1.mzXML,FA2I:240116_PS_FTMSMS-_2.mzXML,FA2I:240116_PS_FTMSMS-_3.mzXML,FA2I:240116_PS_FTMSMS-_4.mzXML,FACO1M,FACO1I:240116_PS_FTMSMS-_1.mzXML,FACO1I:240116_PS_FTMSMS-_2.mzXML,FACO1I:240116_PS_FTMSMS-_3.mzXML,FACO1I:240116_PS_FTMSMS-_4.mzXML,FACO2M,FACO2I:240116_PS_FTMSMS-_1.mzXML,FACO2I:240116_PS_FTMSMS-_2.mzXML,FACO2I:240116_PS_FTMSMS-_3.mzXML,FACO2I:240116_PS_FTMSMS-_4.mzXML
#NCE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850.5607655,H81 C47 N1 O10 P1 ,PS,41,5,0,PS 41:5:0,0.48,52740.6,46600,63468,58431.2,295.2642288,19,1,-0.09,3065.7,3074.5,4473.4,4856.8,331.2644348,22,4,0.54,1544.4,0,0,0,None, None, None, None, None,None, None, None, None, None
850.5607655,H81 C47 N1 O10 P1 ,PS,41,5,0,PS 41:5:0,0.48,52740.6,46600,63468,58431.2,297.2800293,19,0,0.42,8245.8,8060.4,8827.3,9901.4,329.2488785,22,5,0.83,7039.6,7586.1,10794.4,11274.2,None, None, None, None, None,None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,281.2487869,18,1,0.65,45359.5,50837.5,40295.2,41344.2,347.2958145,23,3,0.75,2817.9,3207.4,3933.4,3908.5,None, None, None, None, None,None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,283.2644653,18,0,0.74,82136.3,90290.1,70220.3,69557.3,345.2800293,23,4,0.36,0,0,2616.5,0,None, None, None, None, None,None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,295.2643026,19,1,0.16,0,2506.3,2536.6,3111.2,333.2802734,22,3,1.1,0,0,0,1967,None, None, None, None, None,None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,297.2800369,19,0,0.44,4962.8,8156.9,10213.9,8686.9,331.2645493,22,4,0.89,7401.9,7114.4,9995,9498.4,None, None, None, None, None,None, None, None, None, None
852.5765126,H83 C47 N1 O10 P1 ,PS,41,4,0,PS 41:4:0,0.59,39419.9,47622.5,70539.2,75953.3,303.2331848,20,4,0.76,0,0,2314,2100.4,325.3114166,21,0,0.65,0,0,3264.6,2660.3,None, None, None, None, None,None, None, None, None, None
854.5922292,H85 C47 N1 O10 P1 ,PS,41,3,0,PS 41:3:0,0.67,43599.7,60263.1,89180.6,82648.1,281.2487793,18,1,0.62,91681.4,82386.3,131122.5,118459.8,349.3113098,23,2,0.3,7203.9,4222,7359.9,0,None, None, None, None, None,None, None, None, None, None
854.5922292,H85 C47 N1 O10 P1 ,PS,41,3,0,PS 41:3:0,0.67,43599.7,60263.1,89180.6,82648.1,283.2644501,18,0,0.69,76805.8,79924.8,120707.9,109471.3,347.2957001,23,3,0.42,5355.2,8644.6,9005,15526.6,None, None, None, None, None,None, None, None, None, None
854.5922292,H85 C47 N1 O10 P1 ,PS,41,3,0,PS 41:3:0,0.67,43599.7,60263.1,89180.6,82648.1,297.2799581,19,0,0.18,3520.4,4777.1,0,5217.3,333.2801209,22,3,0.65,3659.3,3122.8,0,0,None, None, None, None, None,None, None, None, None, None
856.6081746,H87 C47 N1 O10 P1 ,PS,41,2,0,PS 41:2:0,1.01,119378.7,135362.4,164515.4,195762.6,281.2487946,18,1,0.67,226420.7,204675.5,306040.6,271751.1,351.3270798,23,1,0.64,54671.8,43629.7,73442.1,77938.2,None, None, None, None, None,None, None, None, None, None
858.6235554,H89 C47 N1 O10 P1 ,PS,41,1,0,PS 41:1:0,0.69,149549.2,172881.4,215068.6,215982.6,281.248764,18,1,0.56,27542.4,52721.8,48601.6,52891.4,353.3427505,23,0,0.69,79106,83623.4,115684.1,95908,None, None, None, None, None,None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,281.2487564,18,1,0.54,116908.5,103754.1,152257.3,140491.8,357.2802048,24,5,0.84,30082.3,29514.3,46429.2,44853.4,None, None, None, None, None,None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,283.2644272,18,0,0.61,199382.4,216152.1,302274.2,291507.9,355.2644424,24,6,0.53,9524.3,7849.4,13432.4,10818,None, None, None, None, None,None, None, None, None, None
862.5604604,H81 C48 N1 O10 P1 ,PS,42,6,0,PS 42:6:0,0.12,221701.3,235993.5,297820.4,345266.8,311.2957459,20,0,0.61,8542.5,8296.8,15152.4,14245,327.233078,22,6,0.38,8606.4,7597.3,13218.7,9942.8,None, None, None, None, None,None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,281.2487717,18,1,0.59,131880.4,127958.8,171599.9,175490.2,359.2958832,24,4,0.91,111919.1,119740.8,154028,151614.7,None, None, None, None, None,None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,283.2644424,18,0,0.66,292167,306710.1,382818.6,397217.7,357.28022,24,5,0.88,87059.4,93707.3,108192.4,129336.8,None, None, None, None, None,None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,309.2801514,20,1,0.8,15262.3,13358.7,19926,19820.3,331.2644882,22,4,0.7,6783.2,6580.7,6835.6,8098.8,None, None, None, None, None,None, None, None, None, None
864.5766804,H83 C48 N1 O10 P1 ,PS,42,5,0,PS 42:5:0,0.78,642790.3,711653,930140.8,990587.6,311.29599,20,0,1.4,4485.7,0,0,0,329.2489726,22,5,1.12,6765,0,8039.6,5996.9,None, None, None, None, None,None, None, None, None, None
870.6237386,H89 C48 N1 O10 P1 ,PS,42,2,0,PS 42:2:0,0.89,880239.7,944942.6,1182215.2,1365677.7,281.2487793,18,1,0.62,251626.4,248677.1,322252.3,357300.1,365.3426132,24,1,0.29,423784.8,451747.8,573729.2,568091.7,None, None, None, None, None,None, None, None, None, None
870.6237386,H89 C48 N1 O10 P1 ,PS,42,2,0,PS 42:2:0,0.89,880239.7,944942.6,1182215.2,1365677.7,283.2644501,18,0,0.69,64810.1,58549.9,104923.2,87629.2,363.3271281,24,2,0.75,8859.8,0,14100.6,12159.5,None, None, None, None, None,None, None, None, None, None
870.6237386,H89 C48 N1 O10 P1 ,PS,42,2,0,PS 42:2:0,0.89,880239.7,944942.6,1182215.2,1365677.7,309.2802429,20,1,1.09,13399.2,0,9933.9,10071.2,337.3115768,22,1,1.1,12031.3,9499.4,13102.8,14990.6,None, None, None, None, None,None, None, None, None, None
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSCOCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806.4989064,H73 C44 N1 O10 P1 ,PS,38,6,0,PS 38:6:0,1.42,137681.6,159146.2,204618,257128.6,255.2330399,16,0,0.33,88440.1,95473.3,123379.1,126029.9,327.2332077,22,6,0.77,22129,22868.1,29415.9,30939, None, None, None, None, None,283.2433624,4232.7,4768.8,5978.5,7029.5
820.5142567,H75 C45 N1 O10 P1 ,PS,39,6,0,PS 39:6:0,1.03,29312,27802.9,0,0,269.2488709,17,0,0.99,14274,15325.2,19991.6,20876.1,327.2332077,22,6,0.77,4036.1,3685.7,4701.7,5267.5, None, None, None, None, None,283.2433395,860.5,833.7,1173.7,1057
822.5298207,H77 C45 N1 O10 P1 ,PS,39,5,0,PS 39:5:0,0.93,23660.2,0,34297.3,43214.1,269.2488785,17,0,1.01,9553.7,10621.9,13752,13444.3,329.2488937,22,5,0.88,3136,2968.9,4516.5,4233.8, None, None, None, None, None,285.2589925,379.9,0,333,586.2
830.4970041,H73 C46 N1 O10 P1 ,PS,40,8,0,PS 40:8:0,-0.91,26803.9,0,42400.7,51434.9,279.2330933,18,2,0.49,1982.4,2390.7,3309.6,3282.6,327.2331696,22,6,0.65,1802.6,1934.1,0,0, None, None, None, None, None,283.2433472,0,623.4,0,0
832.5136464,H75 C46 N1 O10 P1 ,PS,40,7,0,PS 40:7:0,0.28,247019.1,263470.9,345052.6,413534.6,281.2487793,18,1,0.62,167132.9,178931,222488.8,225732.7,327.2331848,22,6,0.7,27712.1,26472.4,35333.3,33057.8, None, None, None, None, None,283.2433472,4543.2,5201.7,6496.9,8022.9
834.5300954,H77 C46 N1 O10 P1 ,PS,40,6,0,PS 40:6:0,1.24,14285338.9,15173771.4,19537940.7,21910468.5,283.2644348,18,0,0.63,9314570.5,10669396.3,12424885.6,12493298.3,327.2331696,22,6,0.65,2053545.7,2497328.6,2911188.2,3055053.6, None, None, None, None, None,283.2433853,493792.2,483535.6,525190.7,593584.9
850.5607655,H81 C47 N1 O10 P1 ,PS,41,5,0,PS 41:5:0,0.48,52740.6,46600,63468,58431.2,297.2800293,19,0,0.42,8245.8,8060.4,8827.3,9901.4,329.2488785,22,5,0.83,7039.6,7586.1,10794.4,11274.2, None, None, None, None, None,285.2589722,0,0,0,2550
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NCE,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PSFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758.4985097,H73 C40 N1 O10 P1 ,PS,34,2,0,PS 34:2:0,0.99,81521.7,97927.3,127366.2,104675.2,251.2017174,16,2,0.25,935.8,1005.9,1449.4,1484.2,283.2644348,18,0,0.63,17848.7,25746.9,29956.8,54180.9,None, None, None, None, None, None, None, None, None, None
758.4985097,H73 C40 N1 O10 P1 ,PS,34,2,0,PS 34:2:0,0.99,81521.7,97927.3,127366.2,104675.2,253.2173805,16,1,0.3,25506.4,26493,33424.5,34487.6,281.2487946,18,1,0.67,56071.5,61227.1,75907.9,78773.9,None, None, None, None, None, None, None, None, None, None
758.4985097,H73 C40 N1 O10 P1 ,PS,34,2,0,PS 34:2:0,0.99,81521.7,97927.3,127366.2,104675.2,255.2330399,16,0,0.33,21289.5,23162.5,29737.8,31537.3,279.2331314,18,2,0.63,8694.2,8827.8,11261.2,11111.2,None, None, None, None, None, None, None, None, None, None
760.5143025,H75 C40 N1 O10 P1 ,PS,34,1,0,PS 34:1:0,1.17,1885648.3,2033328.2,2612220.2,2901664.7,253.2173958,16,1,0.36,145623.3,151251.9,197813.6,199654.6,283.2644501,18,0,0.69,438655.2,455814.6,595753.8,625709.6,None, None, None, None, None, None, None, None, None, None
760.5143025,H75 C40 N1 O10 P1 ,PS,34,1,0,PS 34:1:0,1.17,1885648.3,2033328.2,2612220.2,2901664.7,255.2330399,16,0,0.33,1289214,1373286.8,1797957.8,1833065.5,281.2487869,18,1,0.65,608812.2,627336.5,806716.8,846596.8,None, None, None, None, None, None, None, None, None, None
762.5303853,H77 C40 N1 O10 P1 ,PS,34,0,0,PS 34:0:0,1.74,37136.9,28490.9,38660.9,40878.1,255.2330551,16,0,0.39,10726.5,11560.4,9241.9,14958.2,283.2644348,18,0,0.63,41514,45593.3,56886.2,56335.3,None, None, None, None, None, None, None, None, None, None
774.5302632,H77 C41 N1 O10 P1 ,PS,35,1,0,PS 35:1:0,1.55,537131,587667.3,785343.7,868369.4,255.2330475,16,0,0.36,11803,12554.3,15934.9,16833.4,295.2642822,19,1,0.09,2713.9,3091.5,0,0,None, None, None, None, None, None, None, None, None, None
774.5302632,H77 C41 N1 O10 P1 ,PS,35,1,0,PS 35:1:0,1.55,537131,587667.3,785343.7,868369.4,267.2331924,17,1,0.89,58524.6,63207.6,80472.4,80830.1,283.2644501,18,0,0.69,172113.8,187366.5,220834.5,241368.2,None, None, None, None, None, None, None, None, None, None
774.5302632,H77 C41 N1 O10 P1 ,PS,35,1,0,PS 35:1:0,1.55,537131,587667.3,785343.7,868369.4,269.248848,17,0,0.9,383553.7,416544.7,515411.5,545000.4,281.2487717,18,1,0.59,154880.6,159281.4,209047.7,215233.7,None, None, None, None, None, None, None, None, None, None
776.5458882,H79 C41 N1 O10 P1 ,PS,35,0,0,PS 35:0:0,1.52,53748.2,48184.8,50137.5,76269.8,255.2330589,16,0,0.41,2472.3,2457.6,2617.7,3515.9,297.2800903,19,0,0.62,0,0,411.6,0,None, None, None, None, None, None, None, None, None, None
776.5458882,H79 C41 N1 O10 P1 ,PS,35,0,0,PS 35:0:0,1.52,53748.2,48184.8,50137.5,76269.8,269.2488709,17,0,0.99,757.6,87.5,1845.6,1532.7,283.2644272,18,0,0.61,20673,19344,17299.5,17187.5,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,253.2174072,16,1,0.4,8774.3,8986.2,12871.4,12797.7,305.2488785,20,3,0.89,608.6,611.1,610.8,848.3,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,255.2330055,16,0,0.2,127970.2,130131.8,183057.8,183294.8,303.2331314,20,4,0.58,14134.2,15164.6,19672.9,18930.2,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,277.2175064,18,3,0.73,862.8,1096.8,1040.7,1076,281.2487869,18,1,0.65,37835.2,37592.1,54550.9,53197.8,None, None, None, None, None, None, None, None, None, None
782.4979146,H73 C42 N1 O10 P1 ,PS,36,4,0,PS 36:4:0,0.2,103148.7,102208.6,150964.7,184123.4,279.2331238,18,2,0.6,2139.5,2120.7,2604.5,2647.8,279.2331238,18,2,0.6,2139.5,2120.7,2604.5,2647.8,None, None, None, None, None, None, None, None, None, None
784.5145467,H75 C42 N1 O10 P1 ,PS,36,3,0,PS 36:3:0,1.45,142054.7,166465,212875.8,224649,253.217392,16,1,0.34,627.3,842,787.5,1126.5,307.2644501,20,2,0.63,1683.4,1664.6,2123.9,2015.2,None, None, None, None, None, None, None, None, None, None
784.5145467,H75 C42 N1 O10 P1 ,PS,36,3,0,PS 36:3:0,1.45,142054.7,166465,212875.8,224649,255.2330589,16,0,0.41,18504.1,18681.5,24959.9,25511.7,305.2487869,20,3,0.59,5783.8,6594.5,8767.3,8012.5,None, None, None, None, None, None, None, None, None, None
784.5145467,H75 C42 N1 O10 P1 ,PS,36,3,0,PS 36:3:0,1.45,142054.7,166465,212875.8,224649,277.2174759,18,3,0.62,3010,3782.2,4112.4,4252.6,283.2644196,18,0,0.58,18768.9,18487.6,22359.4,23252.5,None, None, None, None, None, None, None, None, None, None
784.5145467,H75 C42 N1 O10 P1 ,PS,36,3,0,PS 36:3:0,1.45,142054.7,166465,212875.8,224649,279.2331467,18,2,0.69,88324.1,94566.5,120504.6,123559,281.2487564,18,1,0.54,103235.2,108833.1,139821.4,141329.8,None, None, None, None, None, None, None, None, None, None
786.5302022,H77 C42 N1 O10 P1 ,PS,36,2,0,PS 36:2:0,1.45,7374898.3,7935962.2,10154139.9,11259903.6,279.2331238,18,2,0.6,202437.3,222194.7,316218.4,305801.6,283.2644348,18,0,0.63,572850.9,600547.1,846641.9,814469.3,None, None, None, None, None, None, None, None, None, None
786.5302022,H77 C42 N1 O10 P1 ,PS,36,2,0,PS 36:2:0,1.45,7374898.3,7935962.2,10154139.9,11259903.6,281.248764,18,1,0.56,9609842.6,9898076.9,13567464.7,13504681.9,281.248764,18,1,0.56,9609842.6,9898076.9,13567464.7,13504681.9,None, None, None, None, None, None, None, None, None, None
788.5454304,H79 C42 N1 O10 P1 ,PS,36,1,0,PS 36:1:0,0.91,55700444.5,59644989.1,76995938.7,84856977.9,281.2487946,18,1,0.67,18632470.4,20080061.6,29456291.3,25419206,283.2644424,18,0,0.66,50250591.6,53743941.9,76827284.7,71067788.3,None, None, None, None, None, None, None, None, None, None
796.5128072,H75 C43 N1 O10 P1 ,PS,37,4,0,PS 37:4:0,-0.76,34987.9,31711.8,43926.3,53590,267.2332153,17,1,0.97,3422,3838.8,5513.7,5084.6,305.2488632,20,3,0.84,404.2,536.1,636,574.9,None, None, None, None, None, None, None, None, None, None
796.5128072,H75 C43 N1 O10 P1 ,PS,37,4,0,PS 37:4:0,-0.76,34987.9,31711.8,43926.3,53590,269.2488785,17,0,1.01,39551.2,40013.1,55800.2,57733.9,303.233139,20,4,0.61,4562.3,4878.7,6295.4,6631.1,None, None, None, None, None, None, None, None, None, None
796.5128072,H75 C43 N1 O10 P1 ,PS,37,4,0,PS 37:4:0,-0.76,34987.9,31711.8,43926.3,53590,281.2488022,18,1,0.7,11574.7,12412.5,17908.8,18201.2,291.2333679,19,3,1.42,422.8,517.8,609.7,689.8,None, None, None, None, None, None, None, None, None, None
798.5297902,H77 C43 N1 O10 P1 ,PS,37,3,0,PS 37:3:0,0.92,0,0,25927.4,30988.4,255.2330551,16,0,0.39,38867.9,39022.5,62171.6,60601.3,319.2644552,21,3,0.63,0,326.8,618,472.9,None, None, None, None, None, None, None, None, None, None
798.5297902,H77 C43 N1 O10 P1 ,PS,37,3,0,PS 37:3:0,0.92,0,0,25927.4,30988.4,267.2332535,17,1,1.12,429.1,442.7,614.9,471.9,307.264534,20,2,0.91,599.9,657.2,1089.6,1030.6,None, None, None, None, None, None, None, None, None, None
798.5297902,H77 C43 N1 O10 P1 ,PS,37,3,0,PS 37:3:0,0.92,0,0,25927.4,30988.4,269.2488785,17,0,1.01,7883.6,8186.3,10263.1,11116.2,305.2488022,20,3,0.64,2687.2,2580.2,3182.1,3536.7,None, None, None, None, None, None, None, None, None, None
798.5297902,H77 C43 N1 O10 P1 ,PS,37,3,0,PS 37:3:0,0.92,0,0,25927.4,30988.4,279.2331696,18,2,0.77,867.8,855,1338.9,1228.3,295.2644043,19,1,0.5,789.2,981.6,1304.3,1325.1,None, None, None, None, None, None, None, None, None, None
798.5297902,H77 C43 N1 O10 P1 ,PS,37,3,0,PS 37:3:0,0.92,0,0,25927.4,30988.4,281.2487946,18,1,0.67,23483.8,23376.4,36169.1,34923.2,293.2489624,19,2,1.22,6023.1,6432.3,7259.9,8221.5,None, None, None, None, None, None, None, None, None, None
798.5297902,H77 C43 N1 O10 P1 ,PS,37,3,0,PS 37:3:0,0.92,0,0,25927.4,30988.4,283.2644653,18,0,0.74,25107.2,26698.7,34726.7,33258.6,291.2332916,19,3,1.16,1929.6,1708.2,2690.5,2586.4,None, None, None, None, None, None, None, None, None, None
800.5455983,H79 C43 N1 O10 P1 ,PS,37,2,0,PS 37:2:0,1.11,156370.1,152494.6,204884.5,240728.5,253.2174034,16,1,0.39,900.2,1189.5,1307.7,2676.4,323.2957001,21,1,0.45,0,0,497.7,474.1,None, None, None, None, None, None, None, None, None, None
800.5455983,H79 C43 N1 O10 P1 ,PS,37,2,0,PS 37:2:0,1.11,156370.1,152494.6,204884.5,240728.5,267.233223,17,1,1,1774.6,2360,2936.4,2974.2,309.2801361,20,1,0.75,4320.1,4890.7,5970.2,6375.1,None, None, None, None, None, None, None, None, None, None
800.5455983,H79 C43 N1 O10 P1 ,PS,37,2,0,PS 37:2:0,1.11,156370.1,152494.6,204884.5,240728.5,269.2488861,17,0,1.04,8427.2,9104.3,10474,11309.4,307.2644653,20,2,0.68,2525,3287.2,4370.5,3441.3,None, None, None, None, None, None, None, None, None, None
800.5455983,H79 C43 N1 O10 P1 ,PS,37,2,0,PS 37:2:0,1.11,156370.1,152494.6,204884.5,240728.5,279.2331924,18,2,0.85,958.9,1298.1,1287.9,1553.4,297.2800522,19,0,0.49,1626.5,1710.8,2240.8,2510.4,None, None, None, None, None, None, None, None, None, None
800.5455983,H79 C43 N1 O10 P1 ,PS,37,2,0,PS 37:2:0,1.11,156370.1,152494.6,204884.5,240728.5,281.2488098,18,1,0.73,96140.4,99512.8,128645.9,131328.8,295.2643662,19,1,0.38,95071.1,101483.1,129669.9,131696.8,None, None, None, None, None, None, None, None, None, None
800.5455983,H79 C43 N1 O10 P1 ,PS,37,2,0,PS 37:2:0,1.11,156370.1,152494.6,204884.5,240728.5,283.2644653,18,0,0.74,21192.5,23159.6,25972.4,28547.3,293.24897,19,2,1.24,4303.4,4083.5,5542.3,5860.1,None, None, None, None, None, None, None, None, None, None
802.5610554,H81 C43 N1 O10 P1 ,PS,37,1,0,PS 37:1:0,0.87,504194.4,550576,685562.5,796666.6,269.2488709,17,0,0.99,33395.2,36750.1,50177.8,48297.6,309.2801285,20,1,0.72,11283.6,13552.2,17151.7,15827.8,None, None, None, None, None, None, None, None, None, None
802.5610554,H81 C43 N1 O10 P1 ,PS,37,1,0,PS 37:1:0,0.87,504194.4,550576,685562.5,796666.6,281.2487869,18,1,0.65,126882.6,140305.4,172433.1,182251.4,297.2800293,19,0,0.42,147272,158210.2,198675.4,201896.4,None, None, None, None, None, None, None, None, None, None
802.5610554,H81 C43 N1 O10 P1 ,PS,37,1,0,PS 37:1:0,0.87,504194.4,550576,685562.5,796666.6,283.2644501,18,0,0.69,308789.9,321190.2,396377.4,412222,295.2643509,19,1,0.32,53496.1,53940.3,67528.2,71271.3,None, None, None, None, None, None, None, None, None, None
804.5768636,H83 C43 N1 O10 P1 ,PS,37,0,0,PS 37:0:0,1.06,90107.8,87619.1,120579.8,121534.7,269.2488861,17,0,1.04,67.9,470.4,134.6,-1.7,311.2958374,20,0,0.91,0,0,499.1,0,None, None, None, None, None, None, None, None, None, None
804.5768636,H83 C43 N1 O10 P1 ,PS,37,0,0,PS 37:0:0,1.06,90107.8,87619.1,120579.8,121534.7,283.2644577,18,0,0.71,65616.3,70112.9,80181.5,83756,297.2800217,19,0,0.39,279.4,-1.7,-1.7,-1.7,None, None, None, None, None, None, None, None, None, None
806.4989064,H73 C44 N1 O10 P1 ,PS,38,6,0,PS 38:6:0,1.42,137681.6,159146.2,204618,257128.6,253.2174339,16,1,0.51,1878.3,2177.4,2701.9,2362.5,329.2489014,22,5,0.9,516.5,627.5,845.7,686.1,None, None, None, None, None, None, None, None, None, None
806.4989064,H73 C44 N1 O10 P1 ,PS,38,6,0,PS 38:6:0,1.42,137681.6,159146.2,204618,257128.6,255.2329865,16,0,0.12,158785.8,164538.5,218465,231465.2,327.2331924,22,6,0.72,19340.7,19667.1,25734.9,27407.9,None, None, None, None, None, None, None, None, None, None
806.4989064,H73 C44 N1 O10 P1 ,PS,38,6,0,PS 38:6:0,1.42,137681.6,159146.2,204618,257128.6,277.2175293,18,3,0.81,0,0,381,0,305.2488327,20,3,0.74,436.3,410,910.4,728.9,None, None, None, None, None, None, None, None, None, None
806.4989064,H73 C44 N1 O10 P1 ,PS,38,6,0,PS 38:6:0,1.42,137681.6,159146.2,204618,257128.6,279.2331162,18,2,0.58,8694,10344.4,13021.5,12903.2,303.2332001,20,4,0.81,880.7,1041.1,1479.4,1572.2,None, None, None, None, None, None, None, None, None, None
808.5133717,H75 C44 N1 O10 P1 ,PS,38,5,0,PS 38:5:0,-0.05,571030.5,592539.6,818631.8,990865,255.2330627,16,0,0.42,149366.6,157264.3,200830.4,191980.2,329.2488785,22,5,0.83,24048.7,27731,38716.5,34665.1,None, None, None, None, None, None, None, None, None, None
808.5133717,H75 C44 N1 O10 P1 ,PS,38,5,0,PS 38:5:0,-0.05,571030.5,592539.6,818631.8,990865,281.2487717,18,1,0.59,833184.5,875682.5,1191804.2,1225324.9,303.2331238,20,4,0.56,75180,79890.1,103999.2,102348,None, None, None, None, None, None, None, None, None, None
810.5287984,H77 C44 N1 O10 P1 ,PS,38,4,0,PS 38:4:0,-0.32,5204182.8,5641795.5,7676399.6,8582330.6,255.2330284,16,0,0.29,118515.6,96511,130515.5,143065.6,331.264679,22,4,1.28,44493.7,0,47649.5,0,None, None, None, None, None, None, None, None, None, None
810.5287984,H77 C44 N1 O10 P1 ,PS,38,4,0,PS 38:4:0,-0.32,5204182.8,5641795.5,7676399.6,8582330.6,281.2487946,18,1,0.67,1446326.5,1370424.2,1960095.2,1912427,305.2488251,20,3,0.72,87281.5,71218.4,92081.4,77348.6,None, None, None, None, None, None, None, None, None, None
810.5287984,H77 C44 N1 O10 P1 ,PS,38,4,0,PS 38:4:0,-0.32,5204182.8,5641795.5,7676399.6,8582330.6,283.2644424,18,0,0.66,6295056.7,6464499.8,8576478.6,8447634.3,303.2331009,20,4,0.48,687845.7,745311.2,965402.9,923939,None, None, None, None, None, None, None, None, None, None
812.5456898,H79 C44 N1 O10 P1 ,PS,38,3,0,PS 38:3:0,1.21,1589301.9,1727551,2144865.7,2511844.9,279.2331543,18,2,0.71,0,11504.6,18667,0,309.2801361,20,1,0.75,0,17604.5,0,23533.3,None, None, None, None, None, None, None, None, None, None
812.5456898,H79 C44 N1 O10 P1 ,PS,38,3,0,PS 38:3:0,1.21,1589301.9,1727551,2144865.7,2511844.9,281.2487869,18,1,0.65,262859.8,262614.6,349251.8,352029,307.2644272,20,2,0.56,204827.4,230596.7,286103.5,298757.4,None, None, None, None, None, None, None, None, None, None
812.5456898,H79 C44 N1 O10 P1 ,PS,38,3,0,PS 38:3:0,1.21,1589301.9,1727551,2144865.7,2511844.9,283.2644424,18,0,0.66,1546306.6,1554809.5,2030859.7,1997333.3,305.2487717,20,3,0.55,462362.4,461763,595559.8,579099.7,None, None, None, None, None, None, None, None, None, None
820.5142567,H75 C45 N1 O10 P1 ,PS,39,6,0,PS 39:6:0,1.03,29312,27802.9,0,0,267.2331924,17,1,0.89,532.8,720.2,839.5,678,329.2488251,22,5,0.67,0,0,611.3,538.6,None, None, None, None, None, None, None, None, None, None
820.5142567,H75 C45 N1 O10 P1 ,PS,39,6,0,PS 39:6:0,1.03,29312,27802.9,0,0,269.2488785,17,0,1.01,25981.6,27444.6,35433.8,34506.7,327.2331924,22,6,0.72,2715.9,3177.9,3871.9,4013.8,None, None, None, None, None, None, None, None, None, None
820.5142567,H75 C45 N1 O10 P1 ,PS,39,6,0,PS 39:6:0,1.03,29312,27802.9,0,0,293.2489166,19,2,1.06,501.9,547.1,678.9,789.3,303.2331848,20,4,0.76,626.3,578.9,755.3,1011.9,None, None, None, None, None, None, None, None, None, None
