Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PC 38:4:0	255.23	20180509_PC_heart_03.mzXML	35.0	5419.7	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[5419.7..5419.7]	[0.274..0.321]	[0.0..0.02]	[1.0..1.0]	[5419.7..5419.7]	[0.274..0.322]	[0.0..0.022]	0.81129444	[4396.9727..4396.9727]
Group-1	PC 38:4:0	281.25	20180509_PC_heart_03.mzXML	25.0	1339.1	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.87..0.964]	[1165.017..1290.892]	[0.163..0.166]	[0.0..0.0]	[0.87..0.87]	[1165.017..1165.017]	[0.149..0.153]	[0.0..0.0]	0.81129444	[945.1719..1047.2938]
Group-1	PC 38:4:0	281.25	20180509_PC_heart_03.mzXML	30.0	2333.8	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.856..0.926]	[1997.733..2161.099]	[0.252..0.289]	[0.0..0.0]	[0.856..0.856]	[1997.7329..1997.7329]	[0.237..0.273]	[0.0..0.0]	0.81129444	[1620.7496..1753.2875]
Group-1	PC 38:4:0	281.25	20180509_PC_heart_03.mzXML	35.0	2223.8	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.868..0.868]	[1930.258..1930.258]	[0.23..0.299]	[0.0..0.0]	[0.868..0.868]	[1930.2584..1930.2584]	[0.23..0.299]	[0.0..0.0]	0.81129444	[1566.0079..1566.0079]
Group-1	PC 38:4:0	283.26	20180509_PC_heart_03.mzXML	25.0	16534.2	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.968..0.968]	[16005.104..16005.104]	[0.203..0.206]	[0.0..0.0]	[0.968..0.968]	[16005.1045..16005.1045]	[0.203..0.206]	[0.0..0.0]	0.81129444	[12984.853..12984.853]
Group-1	PC 38:4:0	283.26	20180509_PC_heart_03.mzXML	30.0	21573.4	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.946..0.946]	[20408.436..20408.436]	[0.227..0.237]	[0.0..0.0]	[0.946..0.946]	[20408.436..20408.436]	[0.227..0.237]	[0.0..0.0]	0.81129444	[16557.25..16557.25]
Group-1	PC 38:4:0	283.26	20180509_PC_heart_03.mzXML	35.0	21559.1	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.937..0.937]	[20200.877..20200.877]	[0.255..0.271]	[0.0..0.0]	[0.937..0.937]	[20200.875..20200.875]	[0.255..0.271]	[0.0..0.0]	0.81129444	[16388.857..16388.857]
Group-1	PC 38:4:0	303.23	20180509_PC_heart_03.mzXML	25.0	52520.0	2739.6	0.052162986	[5.0..5.1]	[1.0..1.0]	[1.177..1.198]	[61816.043..62918.957]	[0.794..0.797]	[1.0..1.0]	[1.177..1.198]	[61816.043..62918.957]	[0.794..0.797]	[1.0..1.0]	0.81129444	[50151.01..51045.8]
Group-1	PC 38:4:0	303.23	20180509_PC_heart_03.mzXML	30.0	41908.1	3803.7	0.090762876	[5.0..5.0]	[1.0..1.0]	[1.571..1.656]	[65837.625..69399.82]	[0.763..0.773]	[1.0..1.0]	[1.571..1.656]	[65837.625..69399.82]	[0.763..0.773]	[1.0..1.0]	0.81129444	[53413.7..56303.684]
Group-1	PC 38:4:0	303.23	20180509_PC_heart_03.mzXML	35.0	22724.5	2306.1	0.10148078	[5.8..5.8]	[1.0..1.0]	[2.391..2.6]	[54334.28..59083.7]	[0.729..0.745]	[1.0..1.0]	[2.391..2.6]	[54334.28..59083.7]	[0.729..0.745]	[1.0..1.0]	0.81129444	[44081.098..47934.273]
Group-1	PC 38:4:0	305.25	20180509_PC_heart_03.mzXML	25.0	6463.7	0.0	0.0	[5.0..11.0]	[0.0..1.0]	[0.903..1.028]	[5836.721..6644.684]	[0.834..0.837]	[1.0..1.0]	[1.001..1.028]	[6470.164..6644.6836]	[0.847..0.851]	[1.0..1.0]	0.81129444	[4735.2993..5390.795]
Group-1	PC 38:4:0	305.25	20180509_PC_heart_03.mzXML	30.0	5302.0	0.0	0.0	[5.0..11.0]	[0.0..1.0]	[0.927..1.213]	[4914.954..6431.326]	[0.711..0.748]	[1.0..1.0]	[1.003..1.213]	[5317.9062..6431.326]	[0.727..0.763]	[1.0..1.0]	0.81129444	[3987.4746..5217.699]
Group-1	PC 38:4:0	305.25	20180509_PC_heart_03.mzXML	35.0	4111.2	0.0	0.0	[5.0..11.0]	[1.0..1.0]	[1.1..1.574]	[4522.321..6471.03]	[0.701..0.77]	[1.0..1.0]	[1.1..1.574]	[4522.3203..6471.0293]	[0.701..0.77]	[1.0..1.0]	0.81129444	[3668.9333..5249.9097]
Group-1	PC 38:4:0	331.26	20180509_PC_heart_03.mzXML	25.0	13675.9	0.0	0.0	[7.0..10.0]	[0.0..1.0]	[0.926..1.047]	[12663.884..14318.668]	[0.781..0.801]	[0.98..1.0]	[1.015..1.047]	[13881.039..14318.668]	[0.796..0.801]	[0.978..1.0]	0.81129444	[10274.139..11616.655]
Group-1	PC 38:4:0	331.26	20180509_PC_heart_03.mzXML	30.0	12864.0	0.0	0.0	[7.0..10.0]	[0.0..1.0]	[1.03..1.246]	[13249.92..16028.545]	[0.704..0.742]	[0.98..1.0]	[1.095..1.246]	[14086.08..16028.545]	[0.717..0.742]	[0.978..1.0]	0.81129444	[10749.586..13003.868]
Group-1	PC 38:4:0	331.26	20180509_PC_heart_03.mzXML	35.0	8381.9	0.0	0.0	[7.0..10.0]	[1.0..1.0]	[1.365..1.712]	[11441.294..14349.813]	[0.679..0.726]	[0.98..1.0]	[1.361..1.712]	[11407.766..14349.813]	[0.678..0.726]	[0.978..1.0]	0.81129444	[9282.258..11641.924]
Group-1	PC 38:5:0	255.23	20180509_PC_heart_03.mzXML	25.0	6362.2	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[6362.2..6362.2]	[0.227..0.23]	[0.0..0.0]	[1.0..1.0]	[6362.2..6362.2]	[0.227..0.23]	[0.0..0.0]	0.81293565	[5172.0596..5172.0596]
Group-1	PC 38:5:0	255.23	20180509_PC_heart_03.mzXML	30.0	7810.8	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[7810.8..7810.8]	[0.238..0.246]	[0.0..0.0]	[1.0..1.0]	[7810.8..7810.8]	[0.238..0.246]	[0.0..0.0]	0.81293565	[6349.6777..6349.6777]
Group-1	PC 38:5:0	255.23	20180509_PC_heart_03.mzXML	35.0	7455.8	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[7455.8..7455.8]	[0.253..0.268]	[0.0..0.0]	[1.0..1.0]	[7455.8..7455.8]	[0.253..0.268]	[0.0..0.0]	0.81293565	[6061.0854..6061.0854]
Group-1	PC 38:5:0	279.23	20180509_PC_heart_03.mzXML	25.0	1282.7	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.867..0.956]	[1112.101..1226.261]	[0.403..0.411]	[0.24..0.48]	[0.888..0.91]	[1139.0376..1167.257]	[0.423..0.441]	[0.238..0.476]	0.81293565	[904.06647..996.8714]
Group-1	PC 38:5:0	279.23	20180509_PC_heart_03.mzXML	30.0	2135.1	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.884..0.952]	[1887.429..2032.615]	[0.428..0.476]	[0.24..0.48]	[0.9..0.917]	[1921.5901..1957.8868]	[0.437..0.489]	[0.238..0.476]	0.81293565	[1534.3579..1652.3855]
Group-1	PC 38:5:0	279.23	20180509_PC_heart_03.mzXML	35.0	2020.9	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.951..0.951]	[1921.876..1921.876]	[0.402..0.491]	[0.24..0.48]	[0.951..0.951]	[1921.8759..1921.8759]	[0.411..0.503]	[0.238..0.476]	0.81293565	[1562.3615..1562.3615]
Group-1	PC 38:5:0	281.25	20180509_PC_heart_03.mzXML	25.0	4644.2	0.0	0.0	[9.0..9.0]	[0.0..0.39999998]	[0.87..0.908]	[4040.454..4216.934]	[0.279..0.324]	[0.0..0.13]	[0.87..0.875]	[4040.454..4063.6753]	[0.272..0.3]	[0.0..0.126]	0.81293565	[3284.6292..3428.0957]
Group-1	PC 38:5:0	281.25	20180509_PC_heart_03.mzXML	30.0	5634.3	0.0	0.0	[9.0..9.0]	[0.0..0.39999998]	[0.856..0.884]	[4822.961..4980.721]	[0.281..0.343]	[0.0..0.13]	[0.856..0.86]	[4822.9604..4845.498]	[0.276..0.329]	[0.0..0.126]	0.81293565	[3920.7568..4049.0059]
Group-1	PC 38:5:0	281.25	20180509_PC_heart_03.mzXML	35.0	5058.8	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.868..0.868]	[4391.038..4391.038]	[0.282..0.36]	[0.0..0.13]	[0.868..0.868]	[4391.038..4391.038]	[0.282..0.364]	[0.0..0.126]	0.81293565	[3569.6313..3569.6313]
Group-1	PC 38:5:0	303.23	20180509_PC_heart_03.mzXML	25.0	9087.9	0.0	0.0	[5.0..8.0]	[0.6..1.0]	[0.927..1.198]	[8424.483..10887.305]	[0.676..0.721]	[0.87..1.0]	[1.036..1.198]	[9415.064..10887.305]	[0.7..0.728]	[0.874..1.0]	0.81293565	[6848.563..8850.678]
Group-1	PC 38:5:0	303.23	20180509_PC_heart_03.mzXML	30.0	7686.3	0.0	0.0	[5.0..8.0]	[0.6..1.0]	[1.204..1.656]	[9254.305..12728.513]	[0.657..0.719]	[0.87..1.0]	[1.28..1.656]	[9838.464..12728.513]	[0.671..0.724]	[0.874..1.0]	0.81293565	[7523.155..10347.462]
Group-1	PC 38:5:0	303.23	20180509_PC_heart_03.mzXML	35.0	4307.8	0.0	0.0	[5.0..8.0]	[1.0..1.0]	[1.814..2.6]	[7814.349..11200.279]	[0.64..0.718]	[0.87..1.0]	[1.781..2.6]	[7672.1914..11200.279]	[0.636..0.718]	[0.874..1.0]	0.81293565	[6352.563..9105.106]
Group-1	PC 38:5:0	305.25	20180509_PC_heart_03.mzXML	25.0	1768.4	0.0	0.0	[5.0..11.0]	[0.0..1.0]	[0.903..1.028]	[1596.865..1817.915]	[0.589..0.597]	[0.52..0.76]	[0.817..0.899]	[1444.7827..1589.7916]	[0.559..0.577]	[0.524..0.762]	0.81293565	[1298.1487..1477.8481]
Group-1	PC 38:5:0	305.25	20180509_PC_heart_03.mzXML	30.0	2241.1	0.0	0.0	[5.0..11.0]	[0.0..1.0]	[0.927..1.213]	[2077.5..2718.455]	[0.524..0.572]	[0.52..0.76]	[0.895..1.125]	[2005.7845..2521.2375]	[0.511..0.563]	[0.524..0.762]	0.81293565	[1688.8735..2209.9285]
Group-1	PC 38:5:0	305.25	20180509_PC_heart_03.mzXML	35.0	1814.0	0.0	0.0	[5.0..11.0]	[1.0..1.0]	[1.1..1.574]	[1995.4..2855.236]	[0.509..0.598]	[0.52..0.76]	[1.046..1.521]	[1897.444..2759.094]	[0.497..0.589]	[0.524..0.762]	0.81293565	[1622.1318..2321.123]
Group-1	PC 38:5:0	329.25	20180509_PC_heart_03.mzXML	25.0	17339.3	984.1	0.05675546	[6.7..6.9]	[1.0..1.0]	[1.231..1.251]	[21344.678..21691.467]	[0.77..0.773]	[1.0..1.0]	[1.231..1.251]	[21344.678..21691.467]	[0.77..0.773]	[1.0..1.0]	0.81293565	[17351.85..17633.766]
Group-1	PC 38:5:0	329.25	20180509_PC_heart_03.mzXML	30.0	13974.6	1087.8	0.07784123	[6.9..7.0]	[1.0..1.0]	[1.71..1.785]	[23896.566..24944.66]	[0.754..0.762]	[1.0..1.0]	[1.71..1.785]	[23896.566..24944.66]	[0.754..0.762]	[1.0..1.0]	0.81293565	[19426.371..20278.402]
Group-1	PC 38:5:0	329.25	20180509_PC_heart_03.mzXML	35.0	7121.7	748.4	0.105087265	[6.9..7.0]	[1.0..1.0]	[2.863..3.084]	[20389.428..21963.324]	[0.732..0.747]	[1.0..1.0]	[2.863..3.084]	[20389.428..21963.324]	[0.732..0.747]	[1.0..1.0]	0.81293565	[16575.291..17854.77]
Group-1	PC 38:6:0	279.23	20180509_PC_heart_03.mzXML	25.0	9946.2	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.867..0.867]	[8623.355..8623.355]	[0.557..0.574]	[0.6..0.83]	[0.867..0.867]	[8623.355..8623.355]	[0.611..0.616]	[0.602..0.834]	0.81459224	[7024.5186..7024.5186]
Group-1	PC 38:6:0	279.23	20180509_PC_heart_03.mzXML	30.0	11314.4	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.884..0.884]	[10001.93..10001.93]	[0.54..0.592]	[0.6..0.83]	[0.884..0.884]	[10001.93..10001.93]	[0.573..0.619]	[0.602..0.834]	0.81459224	[8147.4946..8147.4946]
Group-1	PC 38:6:0	279.23	20180509_PC_heart_03.mzXML	35.0	10203.3	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.951..0.951]	[9703.338..9703.338]	[0.538..0.625]	[0.6..0.83]	[0.951..0.951]	[9703.338..9703.338]	[0.557..0.64]	[0.602..0.834]	0.81459224	[7904.264..7904.264]
Group-1	PC 38:6:0	303.23	20180509_PC_heart_03.mzXML	25.0	5719.3	0.0	0.0	[5.0..8.0]	[1.0..1.0]	[1.12..1.198]	[6405.616..6851.721]	[0.426..0.443]	[0.17..0.4]	[0.939..0.96]	[5370.4224..5490.528]	[0.384..0.389]	[0.166..0.398]	0.81459224	[5217.9653..5581.359]
Group-1	PC 38:6:0	303.23	20180509_PC_heart_03.mzXML	30.0	5152.5	0.0	0.0	[5.0..8.0]	[1.0..1.0]	[1.337..1.656]	[6888.893..8532.54]	[0.408..0.46]	[0.17..0.4]	[1.196..1.447]	[6162.39..7455.6675]	[0.381..0.427]	[0.166..0.398]	0.81459224	[5611.6387..6950.541]
Group-1	PC 38:6:0	303.23	20180509_PC_heart_03.mzXML	35.0	3206.3	0.0	0.0	[5.0..8.0]	[1.0..1.0]	[1.814..2.6]	[5816.229..8336.38]	[0.375..0.462]	[0.17..0.4]	[1.703..2.408]	[5460.3286..7720.7705]	[0.36..0.443]	[0.166..0.398]	0.81459224	[4737.8545..6790.7505]
Group-1	PC 40:5:0	283.26	20180509_PC_heart_03.mzXML	25.0	1960.7	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.968..0.968]	[1897.958..1897.958]	[0.226..0.255]	[0.0..0.0]	[0.968..0.968]	[1897.9575..1897.9575]	[0.226..0.255]	[0.0..0.0]	0.7906781	[1500.6735..1500.6735]
Group-1	PC 40:5:0	283.26	20180509_PC_heart_03.mzXML	30.0	2380.7	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.946..0.946]	[2252.142..2252.142]	[0.198..0.262]	[0.0..0.0]	[0.946..0.946]	[2252.142..2252.142]	[0.198..0.262]	[0.0..0.0]	0.7906781	[1780.7195..1780.7195]
Group-1	PC 40:5:0	283.26	20180509_PC_heart_03.mzXML	35.0	2250.6	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.937..0.937]	[2108.812..2108.812]	[0.159..0.251]	[0.0..0.0]	[0.937..0.937]	[2108.8123..2108.8123]	[0.159..0.251]	[0.0..0.0]	0.7906781	[1667.3916..1667.3916]
Group-1	PC 40:5:0	329.25	20180509_PC_heart_03.mzXML	25.0	4514.8	0.0	0.0	[4.0..7.0]	[1.0..1.0]	[1.231..1.437]	[5557.719..6487.768]	[0.745..0.774]	[1.0..1.0]	[1.231..1.437]	[5557.7183..6487.7676]	[0.745..0.774]	[1.0..1.0]	0.7906781	[4394.3657..5129.7354]
Group-1	PC 40:5:0	329.25	20180509_PC_heart_03.mzXML	30.0	3702.7	0.0	0.0	[4.0..7.0]	[1.0..1.0]	[1.71..2.463]	[6331.617..9119.75]	[0.738..0.802]	[1.0..1.0]	[1.71..2.463]	[6331.617..9119.75]	[0.738..0.802]	[1.0..1.0]	0.7906781	[5006.271..7210.7866]
Group-1	PC 40:5:0	329.25	20180509_PC_heart_03.mzXML	35.0	2198.5	0.0	0.0	[4.0..7.0]	[1.0..1.0]	[2.863..5.077]	[6294.305..11161.785]	[0.749..0.841]	[1.0..1.0]	[2.863..5.077]	[6294.305..11161.785]	[0.749..0.841]	[1.0..1.0]	0.7906781	[4976.7695..8825.379]
Group-1	PC 44:0:0	339.32	20180509_PC_heart_03.mzXML	25.0	574023.4	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.984..0.984]	[564839.0..564839.0]	[0.5..0.5]	[0.5..0.5]	[0.984..0.984]	[564839.0..564839.0]	[0.5..0.5]	[0.5..0.5]	0.7430324	[419693.7..419693.7]
Group-1	PC 44:0:0	339.32	20180509_PC_heart_03.mzXML	30.0	740621.7	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.901..0.901]	[667300.2..667300.2]	[0.5..0.5]	[0.5..0.5]	[0.901..0.901]	[667300.2..667300.2]	[0.5..0.5]	[0.5..0.5]	0.7430324	[495825.66..495825.66]
Group-1	PC 44:0:0	339.32	20180509_PC_heart_03.mzXML	35.0	666235.6	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[0.87..0.87]	[579625.0..579625.0]	[0.5..0.5]	[0.5..0.5]	[0.87..0.87]	[579625.0..579625.0]	[0.5..0.5]	[0.5..0.5]	0.7430324	[430680.16..430680.16]
Group-1	PC 44:12:0	327.23	20180509_PC_heart_03.mzXML	25.0	227987.3	90924.6	0.39881432	[4.0..4.0]	[0.5..0.5]	[2.076..2.076]	[473301.62..473301.62]	[0.5..0.5]	[0.5..0.5]	[2.076..2.076]	[473301.62..473301.62]	[0.5..0.5]	[0.5..0.5]	0.75972176	[359577.53..359577.53]
Group-1	PC 44:12:0	327.23	20180509_PC_heart_03.mzXML	30.0	117360.3	75348.6	0.64202803	[4.0..4.0]	[0.5..0.5]	[4.923..4.923]	[577764.75..577764.75]	[0.5..0.5]	[0.5..0.5]	[4.923..4.923]	[577764.75..577764.75]	[0.5..0.5]	[0.5..0.5]	0.75972176	[438940.44..438940.44]
Group-1	PC 44:12:0	327.23	20180509_PC_heart_03.mzXML	35.0	35428.6	29446.9	0.8311618	[4.0..4.0]	[0.5..0.5]	[14.275..14.275]	[505743.28..505743.28]	[0.5..0.5]	[0.5..0.5]	[14.275..14.275]	[505743.28..505743.28]	[0.5..0.5]	[0.5..0.5]	0.75972176	[384224.16..384224.16]
