Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PE 32:1:0	255.23	240604_eggPE_25-35_3.mzXML	25.0	120006.5	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[120006.49..120006.49]	[0.294..0.303]	[0.01..0.14]	[1.0..1.0]	[120006.5..120006.5]	[0.294..0.295]	[0.006..0.136]	0.976629	[117201.83..117201.83]
Group-1	PE 32:1:0	255.23	240604_eggPE_25-35_3.mzXML	30.0	142588.4	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[142588.4..142588.4]	[0.337..0.339]	[0.01..0.14]	[1.0..1.0]	[142588.4..142588.4]	[0.337..0.338]	[0.006..0.136]	0.976629	[139255.97..139255.97]
Group-1	PE 32:1:0	255.23	240604_eggPE_25-35_3.mzXML	35.0	132553.3	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[132553.3..132553.3]	[0.348..0.356]	[0.01..0.14]	[1.0..1.0]	[132553.3..132553.3]	[0.348..0.349]	[0.006..0.136]	0.976629	[129455.4..129455.4]
Group-1	PE 32:1:0	281.25	240604_eggPE_25-35_3.mzXML	25.0	30997.5	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.953..0.953]	[29540.617..29540.617]	[0.768..0.768]	[1.0..1.0]	[0.953..0.953]	[29540.617..29540.617]	[0.768..0.768]	[1.0..1.0]	0.976629	[28850.225..28850.225]
Group-1	PE 32:1:0	281.25	240604_eggPE_25-35_3.mzXML	30.0	34227.4	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.925..0.925]	[31660.344..31660.344]	[0.743..0.743]	[1.0..1.0]	[0.925..0.925]	[31660.344..31660.344]	[0.743..0.743]	[1.0..1.0]	0.976629	[30920.408..30920.408]
Group-1	PE 32:1:0	281.25	240604_eggPE_25-35_3.mzXML	35.0	30669.9	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.926..0.926]	[28400.328..28400.328]	[0.755..0.755]	[1.0..1.0]	[0.926..0.926]	[28400.328..28400.328]	[0.755..0.755]	[1.0..1.0]	0.976629	[27736.584..27736.584]
Group-1	PE 33:1:0	241.22	240604_eggPE_25-35_3.mzXML	25.0	5990.6	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.009..1.009]	[6044.515..6044.515]	[0.016..0.016]	[0.0..0.0]	[1.009..1.009]	[6044.515..6044.515]	[0.016..0.016]	[0.0..0.0]	0.95987827	[5801.999..5801.999]
Group-1	PE 33:1:0	241.22	240604_eggPE_25-35_3.mzXML	30.0	6577.9	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.02..1.02]	[6709.458..6709.458]	[0.016..0.016]	[0.0..0.0]	[1.02..1.02]	[6709.458..6709.458]	[0.016..0.016]	[0.0..0.0]	0.95987827	[6440.262..6440.262]
Group-1	PE 33:1:0	241.22	240604_eggPE_25-35_3.mzXML	35.0	7296.4	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.022..1.022]	[7456.921..7456.921]	[0.019..0.019]	[0.0..0.0]	[1.022..1.022]	[7456.9204..7456.9204]	[0.019..0.019]	[0.0..0.0]	0.95987827	[7157.736..7157.736]
Group-1	PE 33:1:0	253.22	240604_eggPE_25-35_3.mzXML	25.0	42714.5	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.963..1.006]	[41134.062..42970.79]	[0.941..0.943]	[1.0..1.0]	[1.006..1.006]	[42970.79..42970.79]	[0.943..0.943]	[1.0..1.0]	0.95987827	[39483.69..41246.727]
Group-1	PE 33:1:0	253.22	240604_eggPE_25-35_3.mzXML	30.0	47977.0	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.982..0.988]	[47113.414..47401.273]	[0.952..0.952]	[1.0..1.0]	[0.988..0.988]	[47401.273..47401.273]	[0.952..0.952]	[1.0..1.0]	0.95987827	[45223.14..45499.453]
Group-1	PE 33:1:0	253.22	240604_eggPE_25-35_3.mzXML	35.0	44342.1	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.986..1.021]	[43721.312..45273.285]	[0.953..0.954]	[1.0..1.0]	[1.021..1.021]	[45273.285..45273.285]	[0.954..0.954]	[1.0..1.0]	0.95987827	[41967.137..43456.844]
Group-1	PE 33:1:0	255.23	240604_eggPE_25-35_3.mzXML	25.0	65584.3	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[65584.3..65584.3]	[0.664..0.664]	[0.89..1.0]	[1.0..1.0]	[65584.3..65584.3]	[0.664..0.664]	[0.893..1.0]	0.95987827	[62952.94..62952.94]
Group-1	PE 33:1:0	255.23	240604_eggPE_25-35_3.mzXML	30.0	85373.2	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[85373.2..85373.2]	[0.712..0.712]	[0.89..1.0]	[1.0..1.0]	[85373.2..85373.2]	[0.712..0.712]	[0.893..1.0]	0.95987827	[81947.88..81947.88]
Group-1	PE 33:1:0	255.23	240604_eggPE_25-35_3.mzXML	35.0	83090.5	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[83090.49..83090.49]	[0.718..0.718]	[0.89..1.0]	[1.0..1.0]	[83090.5..83090.5]	[0.718..0.718]	[0.893..1.0]	0.95987827	[79756.766..79756.766]
Group-1	PE 33:1:0	267.23	240604_eggPE_25-35_3.mzXML	25.0	34032.4	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.977..0.977]	[33249.652..33249.652]	[0.336..0.336]	[0.0..0.11]	[0.977..0.977]	[33249.652..33249.652]	[0.336..0.336]	[0.0..0.107]	0.95987827	[31915.62..31915.62]
