Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PG 32:0:0	283.26	240116_PG_FTMSMS-_4.mzXML	25.0	0.0	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.008]	[0.0..0.0]	[0.0..0.0]	[0.0..0.56]	[1.0..1.004]	[0.0..0.0]	[0.0..0.0]	[0.0..0.565]	0.9381556	[0.0..0.0]
Group-1	PG 32:0:0	283.26	240116_PG_FTMSMS-_4.mzXML	30.0	7947.3	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.975..0.984]	[7748.618..7820.143]	[0.479..0.482]	[0.0..0.56]	[0.975..0.98]	[7748.6177..7788.354]	[0.478..0.48]	[0.0..0.565]	0.9381556	[7269.4087..7336.511]
Group-1	PG 32:0:0	283.26	240116_PG_FTMSMS-_4.mzXML	35.0	11422.9	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.963..0.976]	[11000.253..11148.751]	[0.525..0.528]	[0.0..0.56]	[0.963..0.97]	[11000.253..11080.214]	[0.523..0.525]	[0.0..0.565]	0.9381556	[10319.949..10459.263]
Group-1	PG 32:1:0	227.2	240116_PG_FTMSMS-_4.mzXML	25.0	157815.2	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.991..0.991]	[156394.86..156394.86]	[0.248..0.248]	[0.0..0.0]	[0.991..0.991]	[156394.86..156394.86]	[0.248..0.248]	[0.0..0.0]	0.9404044	[147074.42..147074.42]
Group-1	PG 32:1:0	227.2	240116_PG_FTMSMS-_4.mzXML	30.0	229607.8	0.0	0.0	[0.0..0.0]	[1.0..1.0]	[1.031..1.031]	[236725.64..236725.64]	[0.268..0.268]	[0.0..0.0]	[1.031..1.031]	[236725.64..236725.64]	[0.268..0.268]	[0.0..0.0]	0.9404044	[222617.84..222617.84]
Group-1	PG 32:1:0	227.2	240116_PG_FTMSMS-_4.mzXML	35.0	231118.5	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.016..1.044]	[234816.4..241287.72]	[0.266..0.266]	[0.0..0.0]	[1.016..1.016]	[234816.4..234816.4]	[0.261..0.261]	[0.0..0.0]	0.9404044	[220822.39..226908.05]
Group-1	PG 32:1:0	253.22	240116_PG_FTMSMS-_4.mzXML	25.0	2259949.8	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.969..1.015]	[2189891.2..2293849.0]	[0.715..0.725]	[0.96..1.0]	[1.013..1.015]	[2289329.0..2293849.0]	[0.724..0.725]	[0.961..1.0]	0.9404044	[2059383.5..2157145.8]
Group-1	PG 32:1:0	253.22	240116_PG_FTMSMS-_4.mzXML	30.0	3121539.0	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.977..1.013]	[3049743.5..3162119.0]	[0.704..0.711]	[0.96..1.0]	[1.012..1.013]	[3158997.2..3162119.0]	[0.711..0.711]	[0.961..1.0]	0.9404044	[2867992.2..2973670.8]
Group-1	PG 32:1:0	253.22	240116_PG_FTMSMS-_4.mzXML	35.0	3084834.5	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.99..1.02]	[3053986.2..3146531.2]	[0.699..0.706]	[0.96..1.0]	[1.019..1.02]	[3143446.5..3146531.2]	[0.705..0.706]	[0.961..1.0]	0.9404044	[2871982.0..2959011.8]
Group-1	PG 32:1:0	255.23	240116_PG_FTMSMS-_4.mzXML	25.0	871587.9	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[871587.9..871587.9]	[0.275..0.285]	[0.0..0.04]	[1.0..1.0]	[871587.9..871587.9]	[0.275..0.276]	[0.0..0.039]	0.9404044	[819645.06..819645.06]
