Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PEO 40:5:0	331.26	240604_eggPEO_25-35_1.mzXML	35.0	50441.1	0.0	0.0	[7.0..10.0]	[0.5..0.5]	[1.835..1.835]	[92559.42..92559.42]	[0.5..0.5]	[0.5..0.5]	[1.835..1.835]	[92559.42..92559.42]	[0.5..0.5]	[0.5..0.5]	0.87881356	[81342.48..81342.48]
Group-1	PEO 40:6:0	327.23	240604_eggPEO_25-35_1.mzXML	25.0	51161.9	22734.0	0.44435412	[4.0..4.0]	[0.5..0.5]	[2.216..2.216]	[113374.77..113374.77]	[0.5..0.5]	[0.5..0.5]	[2.216..2.216]	[113374.77..113374.77]	[0.5..0.5]	[0.5..0.5]	0.88077503	[99857.664..99857.664]
Group-1	PEO 40:6:0	327.23	240604_eggPEO_25-35_1.mzXML	30.0	20165.4	18606.7	0.92270416	[4.0..4.0]	[0.5..0.5]	[5.055..5.055]	[101936.09..101936.09]	[0.5..0.5]	[0.5..0.5]	[5.055..5.055]	[101936.09..101936.09]	[0.5..0.5]	[0.5..0.5]	0.88077503	[89782.77..89782.77]
Group-1	PEO 40:6:0	327.23	240604_eggPEO_25-35_1.mzXML	35.0	0.0	8719.3	0.0	[4.0..4.0]	[0.5..0.5]	[14.039..14.039]	[0.0..0.0]	[0.5..0.5]	[0.5..0.5]	[14.039..14.039]	[0.0..0.0]	[0.5..0.5]	[0.5..0.5]	0.88077503	[0.0..0.0]
Group-1	PEO 40:6:0	329.25	240604_eggPEO_25-35_1.mzXML	25.0	132090.7	33127.0	0.2507898	[4.0..4.0]	[0.5..0.5]	[1.585..1.585]	[209363.77..209363.77]	[0.5..0.5]	[0.5..0.5]	[1.585..1.585]	[209363.77..209363.77]	[0.5..0.5]	[0.5..0.5]	0.88077503	[184402.39..184402.39]
Group-1	PEO 40:6:0	329.25	240604_eggPEO_25-35_1.mzXML	30.0	74365.8	21114.3	0.28392488	[4.5..4.5]	[0.5..0.5]	[2.844..2.844]	[211496.34..211496.34]	[0.5..0.5]	[0.5..0.5]	[2.844..2.844]	[211496.33..211496.33]	[0.5..0.5]	[0.5..0.5]	0.88077503	[186280.7..186280.7]
Group-1	PEO 40:6:0	329.25	240604_eggPEO_25-35_1.mzXML	35.0	26104.7	12244.4	0.46904966	[4.3..4.3]	[0.5..0.5]	[5.963..5.963]	[155662.31..155662.31]	[0.5..0.5]	[0.5..0.5]	[5.963..5.963]	[155662.31..155662.31]	[0.5..0.5]	[0.5..0.5]	0.88077503	[137103.48..137103.48]
Group-1	PEO 34:3:0	277.22	240604_eggPEO_25-35_2.mzXML	25.0	3408.9	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.068..1.068]	[3640.705..3640.705]	[0.5..0.5]	[0.5..0.5]	[1.068..1.068]	[3640.7048..3640.7048]	[0.5..0.5]	[0.5..0.5]	0.96459365	[3511.8008..3511.8008]
Group-1	PEO 34:3:0	277.22	240604_eggPEO_25-35_2.mzXML	30.0	2502.4	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.288..1.288]	[3223.091..3223.091]	[0.5..0.5]	[0.5..0.5]	[1.288..1.288]	[3223.091..3223.091]	[0.5..0.5]	[0.5..0.5]	0.96459365	[3108.9731..3108.9731]
Group-1	PEO 34:3:0	277.22	240604_eggPEO_25-35_2.mzXML	35.0	2174.5	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.66..1.66]	[3609.67..3609.67]	[0.5..0.5]	[0.5..0.5]	[1.66..1.66]	[3609.67..3609.67]	[0.5..0.5]	[0.5..0.5]	0.96459365	[3481.8645..3481.8645]
Group-1	PEO 36:2:0	279.23	240604_eggPEO_25-35_2.mzXML	25.0	892532.7	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.913..0.913]	[814882.3..814882.3]	[0.5..0.5]	[0.5..0.5]	[0.913..0.913]	[814882.3..814882.3]	[0.5..0.5]	[0.5..0.5]	0.9303483	[758124.4..758124.4]
