PRM,EC,CLASS,PRC,PRDB,PROH,SPECIE,PRERR,PRI:240116_PG_FTMSMS-_1.mzXML,PRI:240116_PG_FTMSMS-_2.mzXML,PRI:240116_PG_FTMSMS-_3.mzXML,PRI:240116_PG_FTMSMS-_4.mzXML,FA1M,FA1C,FA1DB,FA1ERR,FA1I:240116_PG_FTMSMS-_1.mzXML,FA1I:240116_PG_FTMSMS-_2.mzXML,FA1I:240116_PG_FTMSMS-_3.mzXML,FA1I:240116_PG_FTMSMS-_4.mzXML,FA2M,FA2C,FA2DB,FA2ERR,FA2I:240116_PG_FTMSMS-_1.mzXML,FA2I:240116_PG_FTMSMS-_2.mzXML,FA2I:240116_PG_FTMSMS-_3.mzXML,FA2I:240116_PG_FTMSMS-_4.mzXML,FACO2M,FACO2I:240116_PG_FTMSMS-_1.mzXML,FACO2I:240116_PG_FTMSMS-_2.mzXML,FACO2I:240116_PG_FTMSMS-_3.mzXML,FACO2I:240116_PG_FTMSMS-_4.mzXML
#NCE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PCFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799.550343778,H80 C44 O10 P1 ,PG,38,3,0,PG 38:3:0,1.10,862792.0,890934.9,888886.5,898911.9,255.232944489,16,0,-0.04,19329.5,18912.2,22703.9,21235.7,333.280143738,22,3,0.72,24816.8,24438.1,30176.5,24274.5,None, None, None, None, None
799.550343778,H80 C44 O10 P1 ,PG,38,3,0,PG 38:3:0,1.10,862792.0,890934.9,888886.5,898911.9,279.233078003,18,2,0.44,109776.4,114210.4,113626.3,115038.3,309.280059814,20,1,0.50,23277.9,25922.3,23780.6,25462.7,None, None, None, None, None
799.550343778,H80 C44 O10 P1 ,PG,38,3,0,PG 38:3:0,1.10,862792.0,890934.9,888886.5,898911.9,281.248733521,18,1,0.46,109957.9,119227.9,107626.6,118117.1,307.264381409,20,2,0.41,41511.6,51189.3,52805.0,53781.9,None, None, None, None, None
799.550343778,H80 C44 O10 P1 ,PG,38,3,0,PG 38:3:0,1.10,862792.0,890934.9,888886.5,898911.9,283.264411926,18,0,0.55,349140.7,401501.7,386985.8,388221.9,305.248733521,20,3,0.42,732846.9,744274.2,762920.2,794887.2,None, None, None, None, None
801.565984037,H82 C44 O10 P1 ,PG,38,2,0,PG 38:2:0,1.09,219672.0,247445.4,226139.5,221365.7,255.233013153,16,0,0.23,54190.1,92229.2,132659.3,107051.5,335.295845032,22,2,0.86,3934.8,3946.2,4095.1,3913.6,None, None, None, None, None
801.565984037,H82 C44 O10 P1 ,PG,38,2,0,PG 38:2:0,1.09,219672.0,247445.4,226139.5,221365.7,279.233093262,18,2,0.49,77112.5,81040.7,79719.3,85192.1,311.295722961,20,0,0.54,10243.3,10038.8,10837.2,11950.1,None, None, None, None, None
801.565984037,H82 C44 O10 P1 ,PG,38,2,0,PG 38:2:0,1.09,219672.0,247445.4,226139.5,221365.7,281.24874115,18,1,0.48,126021.5,128895.2,130377.1,137665.1,309.280059814,20,1,0.50,37150.7,40944.9,41215.1,42908.3,None, None, None, None, None
801.565984037,H82 C44 O10 P1 ,PG,38,2,0,PG 38:2:0,1.09,219672.0,247445.4,226139.5,221365.7,283.264404297,18,0,0.53,33406.4,32629.6,31678.3,34014.6,307.264434814,20,2,0.58,96755.8,104302.5,104300.7,104831.5,None, None, None, None, None
803.581563261,H84 C44 O10 P1 ,PG,38,1,0,PG 38:1:0,1.00,54945.4,57563.3,53872.9,59687.9,255.233020782,16,0,0.26,320962.7,331427.7,332542.2,381100.4,337.311187744,22,1,-0.05,0.0,0.0,6846.0,0.0,None, None, None, None, None
803.581563261,H84 C44 O10 P1 ,PG,38,1,0,PG 38:1:0,1.00,54945.4,57563.3,53872.9,59687.9,281.24874115,18,1,0.48,158931.3,152328.9,151158.2,157781.4,311.29573822,20,0,0.59,7928.5,8766.6,11950.3,9867.6,None, None, None, None, None
803.581563261,H84 C44 O10 P1 ,PG,38,1,0,PG 38:1:0,1.00,54945.4,57563.3,53872.9,59687.9,283.264396667,18,0,0.50,21496.8,25252.4,24721.1,17431.4,309.280059814,20,1,0.50,44901.7,56924.6,49673.2,61124.5,None, None, None, None, None
809.534398344,H78 C45 O10 P1 ,PG,39,5,0,PG 39:5:0,0.73,30500.1,0.0,0.0,0.0,255.233005524,16,0,0.20,39029.2,40305.9,40046.1,29542.4,343.264251709,23,5,-0.01,0.0,463.8,0.0,768.5,None, None, None, None, None
809.534398344,H78 C45 O10 P1 ,PG,39,5,0,PG 39:5:0,0.73,30500.1,0.0,0.0,0.0,267.233108521,17,1,0.57,0.0,791.1,663.6,0.0,331.264465332,22,4,0.63,10875.5,12018.6,11402.9,12358.2,None, None, None, None, None
809.534398344,H78 C45 O10 P1 ,PG,39,5,0,PG 39:5:0,0.73,30500.1,0.0,0.0,0.0,269.248825073,17,0,0.82,5223.0,5273.1,5535.8,4851.3,329.248809814,22,5,0.62,59148.5,62258.8,61649.7,67177.8,None, None, None, None, None
809.534398344,H78 C45 O10 P1 ,PG,39,5,0,PG 39:5:0,0.73,30500.1,0.0,0.0,0.0,281.248733521,18,1,0.46,31735.2,34662.8,36425.6,35591.5,317.248636882,21,4,0.10,857.6,0.0,832.1,897.3,None, None, None, None, None
809.534398344,H78 C45 O10 P1 ,PG,39,5,0,PG 39:5:0,0.73,30500.1,0.0,0.0,0.0,283.264328003,18,0,0.26,4606.9,6306.4,7047.2,5152.8,315.233062744,21,5,0.34,0.0,914.4,0.0,0.0,None, None, None, None, None
809.534398344,H78 C45 O10 P1 ,PG,39,5,0,PG 39:5:0,0.73,30500.1,0.0,0.0,0.0,295.264282227,19,1,0.09,1005.8,1089.2,997.6,1081.4,303.233047485,20,4,0.30,7426.9,7434.8,8289.0,6738.7,None, None, None, None, None
811.549779203,H80 C45 O10 P1 ,PG,39,4,0,PG 39:4:0,0.39,0.0,0.0,0.0,35958.8,255.232997894,16,0,0.17,73773.5,72305.1,75515.4,51026.8,345.279937744,23,4,0.09,0.0,0.0,0.0,1162.2,None, None, None, None, None
811.549779203,H80 C45 O10 P1 ,PG,39,4,0,PG 39:4:0,0.39,0.0,0.0,0.0,35958.8,269.248748779,17,0,0.53,0.0,0.0,0.0,989.2,331.264465332,22,4,0.63,31911.9,34283.4,34779.8,36748.6,None, None, None, None, None
811.549779203,H80 C45 O10 P1 ,PG,39,4,0,PG 39:4:0,0.39,0.0,0.0,0.0,35958.8,283.264350891,18,0,0.34,4357.4,4278.2,4097.5,3883.7,317.248504639,21,4,-0.32,3555.6,0.0,2379.8,3669.0,None, None, None, None, None
811.549779203,H80 C45 O10 P1 ,PG,39,4,0,PG 39:4:0,0.39,0.0,0.0,0.0,35958.8,297.279953003,19,0,0.16,7664.7,6404.3,8039.9,7530.1,303.233062744,20,4,0.35,19519.1,19719.4,21457.4,22439.3,None, None, None, None, None
819.518498686,H76 C46 O10 P1 ,PG,40,7,0,PG 40:7:0,0.41,84243.4,98002.2,93914.6,92214.0,279.233047485,18,2,0.33,352528.1,382001.3,346215.6,348573.6,329.248748779,22,5,0.44,3585.6,2628.1,0.0,4335.2,None, None, None, None, None
819.518498686,H76 C46 O10 P1 ,PG,40,7,0,PG 40:7:0,0.41,84243.4,98002.2,93914.6,92214.0,281.248718262,18,1,0.40,63749.3,63208.2,62564.9,65463.3,327.233108521,22,6,0.47,19606.1,22853.1,20097.1,20589.7,None, None, None, None, None
821.534642484,H78 C46 O10 P1 ,PG,40,6,0,PG 40:6:0,1.01,501774.3,531139.9,558471.8,516282.8,281.248725891,18,1,0.43,798920.9,853988.2,812379.3,782810.7,329.248794556,22,5,0.57,68802.0,73089.1,68398.9,73743.9,None, None, None, None, None
821.534642484,H78 C46 O10 P1 ,PG,40,6,0,PG 40:6:0,1.01,501774.3,531139.9,558471.8,516282.8,283.264373779,18,0,0.42,137834.9,155984.9,152591.0,160761.0,327.23311615,22,6,0.49,242265.1,258645.0,256218.4,274272.8,None, None, None, None, None
821.534642484,H78 C46 O10 P1 ,PG,40,6,0,PG 40:6:0,1.01,501774.3,531139.9,558471.8,516282.8,303.233093262,20,4,0.46,14920.2,19249.3,19670.4,17142.8,307.264129639,20,2,-0.41,0.0,0.0,4544.3,0.0,None, None, None, None, None
823.55019119,H80 C46 O10 P1 ,PG,40,5,0,PG 40:5:0,0.89,956527.3,1089816.8,1076137.8,1061781.7,255.233005524,16,0,0.20,116517.3,112897.2,107971.9,103968.1,357.280181885,24,5,0.77,14101.7,16219.0,17706.2,19524.9,None, None, None, None, None
823.55019119,H80 C46 O10 P1 ,PG,40,5,0,PG 40:5:0,0.89,956527.3,1089816.8,1076137.8,1061781.7,281.24874115,18,1,0.48,302743.2,314449.0,295696.3,301662.1,331.264511108,22,4,0.77,17166.4,14550.6,19553.7,18630.4,None, None, None, None, None
823.55019119,H80 C46 O10 P1 ,PG,40,5,0,PG 40:5:0,0.89,956527.3,1089816.8,1076137.8,1061781.7,283.264396667,18,0,0.50,325631.7,341393.8,363967.2,359255.2,329.248802185,22,5,0.60,770492.1,852709.5,821672.8,895614.5,None, None, None, None, None
823.55019119,H80 C46 O10 P1 ,PG,40,5,0,PG 40:5:0,0.89,956527.3,1089816.8,1076137.8,1061781.7,303.233055115,20,4,0.33,41619.7,37819.0,32430.0,40170.8,309.280105591,20,1,0.65,8009.1,6236.9,10038.3,8910.4,None, None, None, None, None
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PGCOCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PGCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741.472768095,H70 C40 O10 P1 ,PG,34,4,0,PG 34:4:0,2.10,69445.6,64074.4,58912.1,78071.6,281.248748779,18,1,0.51,13356.6,12707.9,14161.2,13871.1,249.186004639,16,3,-0.00,2033.8,1880.9,1745.5,1864.4,205.19562149,1082.4,1455.4,1134.3,1425.2
741.472768095,H70 C40 O10 P1 ,PG,34,4,0,PG 34:4:0,2.10,69445.6,64074.4,58912.1,78071.6,227.201381683,14,0,-1.20,6302.0,6259.0,6366.6,6756.4,303.233100891,20,4,0.48,18057.7,19582.7,18953.5,19394.2,259.243232727,1173.8,1081.8,933.2,1240.5
743.488225248,H72 C40 O10 P1 ,PG,34,3,0,PG 34:3:0,1.84,1360865.7,1531880.3,1493744.2,1507638.7,255.233024597,16,0,0.27,193860.8,216217.3,220275.7,208747.9,277.217407227,18,3,0.37,636684.0,682436.6,673615.0,659528.8,233.227264404,0.0,0.0,4419.0,0.0
767.487584379,H72 C42 O10 P1 ,PG,36,5,0,PG 36:5:0,0.94,118578.7,119628.2,151266.0,137817.9,279.233062744,18,2,0.39,37240.7,40378.5,39719.2,42956.1,277.217414856,18,3,0.40,12123.2,12339.2,12554.9,13555.5,233.227226257,1346.8,1146.3,1086.4,1612.6
767.487584379,H72 C42 O10 P1 ,PG,36,5,0,PG 36:5:0,0.94,118578.7,119628.2,151266.0,137817.9,255.233024597,16,0,0.27,9057.7,9059.4,10158.0,10394.4,301.217422485,20,5,0.39,10546.5,10717.0,10673.4,11190.1,257.227554321,2161.9,1939.9,1814.1,1960.8
767.487584379,H72 C42 O10 P1 ,PG,36,5,0,PG 36:5:0,0.94,118578.7,119628.2,151266.0,137817.9,253.217353821,16,1,0.19,23402.9,25407.6,25982.5,25111.4,303.233123779,20,4,0.56,67291.8,71456.9,71714.3,74648.4,259.243225098,3696.8,4275.6,3848.0,4109.0
767.487584379,H72 C42 O10 P1 ,PG,36,5,0,PG 36:5:0,0.94,118578.7,119628.2,151266.0,137817.9,227.201385498,14,0,-1.19,3508.7,3819.8,3901.1,3349.9,329.248825073,22,5,0.67,7889.1,8211.6,8957.3,8301.5,285.258979797,1187.8,1575.1,1579.1,1829.0
769.503133085,H74 C42 O10 P1 ,PG,36,4,0,PG 36:4:0,0.81,5483116.4,5709578.4,5896755.4,5762518.6,255.233013153,16,0,0.23,1586583.9,1618557.5,1531899.5,1650791.9,303.233139038,20,4,0.61,4574929.6,4590632.3,4581971.2,5016900.1,259.243225098,276268.7,283944.8,277835.1,293604.8
783.518788603,H76 C43 O10 P1 ,PG,37,4,0,PG 37:4:0,0.80,51022.5,72947.6,80435.3,63627.7,269.248817444,17,0,0.79,14904.9,17235.6,16185.8,18423.9,303.233108521,20,4,0.51,67046.2,74380.1,72434.1,73777.5,259.243232727,3591.4,4131.3,3882.3,3890.8
783.518788603,H76 C43 O10 P1 ,PG,37,4,0,PG 37:4:0,0.80,51022.5,72947.6,80435.3,63627.7,255.233013153,16,0,0.23,10548.3,11079.4,10604.7,11066.4,317.248626709,21,4,0.07,8283.2,9910.7,8688.5,10115.3,273.259094238,415.1,0.0,520.0,0.0
783.518788603,H76 C43 O10 P1 ,PG,37,4,0,PG 37:4:0,0.80,51022.5,72947.6,80435.3,63627.7,241.217208862,15,0,-0.40,0.0,468.0,407.2,0.0,331.264480591,22,4,0.68,29883.4,34039.7,32950.9,34661.2,287.274589539,493.5,610.2,384.0,616.3
793.503300932,H74 C44 O10 P1 ,PG,38,6,0,PG 38:6:0,1.00,1485579.4,1572024.8,1592653.2,1558387.1,255.233001709,16,0,0.18,435182.9,484440.6,465417.9,485495.0,327.233131409,22,6,0.54,769779.0,850494.7,852345.2,853363.5,283.243286133,308650.3,322717.2,339573.8,335110.9
809.534398344,H78 C45 O10 P1 ,PG,39,5,0,PG 39:5:0,0.73,30500.1,0.0,0.0,0.0,269.248825073,17,0,0.82,5223.0,5273.1,5535.8,4851.3,329.248809814,22,5,0.62,59148.5,62258.8,61649.7,67177.8,285.25894165,12183.7,12477.3,10816.1,11873.5
811.549779203,H80 C45 O10 P1 ,PG,39,4,0,PG 39:4:0,0.39,0.0,0.0,0.0,35958.8,297.279953003,19,0,0.16,7664.7,6404.3,8039.9,7530.1,303.233062744,20,4,0.35,19519.1,19719.4,21457.4,22439.3,259.243225098,0.0,0.0,0.0,1317.9
819.518498686,H76 C46 O10 P1 ,PG,40,7,0,PG 40:7:0,0.41,84243.4,98002.2,93914.6,92214.0,281.248718262,18,1,0.40,63749.3,63208.2,62564.9,65463.3,327.233108521,22,6,0.47,19606.1,22853.1,20097.1,20589.7,283.243286133,5954.4,7533.6,7362.2,7781.7
821.534642484,H78 C46 O10 P1 ,PG,40,6,0,PG 40:6:0,1.01,501774.3,531139.9,558471.8,516282.8,283.264373779,18,0,0.42,137834.9,155984.9,152591.0,160761.0,327.23311615,22,6,0.49,242265.1,258645.0,256218.4,274272.8,283.243278503,95163.7,106229.9,95477.3,102634.2
821.534642484,H78 C46 O10 P1 ,PG,40,6,0,PG 40:6:0,1.01,501774.3,531139.9,558471.8,516282.8,281.248725891,18,1,0.43,798920.9,853988.2,812379.3,782810.7,329.248794556,22,5,0.57,68802.0,73089.1,68398.9,73743.9,285.258972168,14682.3,17668.4,16756.3,15239.2
823.55019119,H80 C46 O10 P1 ,PG,40,5,0,PG 40:5:0,0.89,956527.3,1089816.8,1076137.8,1061781.7,283.264396667,18,0,0.50,325631.7,341393.8,363967.2,359255.2,329.248802185,22,5,0.60,770492.1,852709.5,821672.8,895614.5,285.25894165,151856.0,175239.1,168250.3,185318.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NCE,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PCFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691.456303861,H68 C36 O10 P1 ,PG,30,1,0,PG 30:1:0,1.08,27346.8,0.0,0.0,26468.6,199.169708252,12,0,-3.25,800.0,951.5,939.0,959.4,281.248748779,18,1,0.51,3550.7,4369.2,4567.5,3658.3,None, None, None, None, None
691.456303861,H68 C36 O10 P1 ,PG,30,1,0,PG 30:1:0,1.08,27346.8,0.0,0.0,26468.6,225.185699463,14,1,-1.36,9639.9,9949.4,9814.7,10151.5,255.233016968,16,0,0.24,8202.2,10247.7,11566.1,8711.8,None, None, None, None, None
691.456303861,H68 C36 O10 P1 ,PG,30,1,0,PG 30:1:0,1.08,27346.8,0.0,0.0,26468.6,227.201370239,14,0,-1.25,6507.0,6788.9,6588.0,6693.1,253.217357635,16,1,0.21,13496.1,14702.1,13921.1,14698.3,None, None, None, None, None
693.471913603,H70 C36 O10 P1 ,PG,30,0,0,PG 30:0:0,1.01,44577.0,64318.8,55220.0,62906.5,227.201366425,14,0,-1.27,50425.2,52400.0,51786.3,52489.3,255.233005524,16,0,0.20,48933.1,51241.8,53671.7,50736.8,None, None, None, None, None
693.471913603,H70 C36 O10 P1 ,PG,30,0,0,PG 30:0:0,1.01,44577.0,64318.8,55220.0,62906.5,241.217201233,15,0,-0.43,1357.5,1266.3,1342.9,1270.8,241.217201233,15,0,-0.43,1357.5,1266.3,1342.9,1270.8,None, None, None, None, None
707.487279203,H72 C37 O10 P1 ,PG,31,0,0,PG 31:0:0,0.59,26375.1,0.0,0.0,32973.8,227.201366425,14,0,-1.27,953.9,1192.7,989.4,905.4,269.248847961,17,0,0.90,798.0,640.1,689.8,641.4,None, None, None, None, None
707.487279203,H72 C37 O10 P1 ,PG,31,0,0,PG 31:0:0,0.59,26375.1,0.0,0.0,32973.8,241.217205048,15,0,-0.42,22686.6,22714.7,23167.7,22671.9,255.232959747,16,0,0.02,141654.6,148764.5,146133.1,149166.1,None, None, None, None, None
717.471989896,H70 C38 O10 P1 ,PG,32,2,0,PG 32:2:0,1.09,241561.8,252364.9,229582.1,236436.6,225.185714722,14,1,-1.29,2552.4,2537.1,2713.3,2566.2,281.248687744,18,1,0.29,9185.0,10028.8,9830.9,10166.4,None, None, None, None, None
717.471989896,H70 C38 O10 P1 ,PG,32,2,0,PG 32:2:0,1.09,241561.8,252364.9,229582.1,236436.6,227.20136261,14,0,-1.29,70047.7,72341.2,72287.2,73707.2,279.232971191,18,2,0.06,211973.8,226710.2,218381.9,225315.0,None, None, None, None, None
717.471989896,H70 C38 O10 P1 ,PG,32,2,0,PG 32:2:0,1.09,241561.8,252364.9,229582.1,236436.6,251.201690674,16,2,0.14,24611.1,25238.8,26146.0,25668.7,255.232997894,16,0,0.17,15823.7,18556.4,19503.4,16127.7,None, None, None, None, None
717.471989896,H70 C38 O10 P1 ,PG,32,2,0,PG 32:2:0,1.09,241561.8,252364.9,229582.1,236436.6,253.217327118,16,1,0.09,80711.9,90286.1,85441.4,85729.7,253.217327118,16,1,0.09,80711.9,90286.1,85441.4,85729.7,None, None, None, None, None
719.48782852,H72 C38 O10 P1 ,PG,32,1,0,PG 32:1:0,1.35,2919417.0,3173809.0,3204920.3,3137816.9,227.201381683,14,0,-1.20,220074.2,215036.8,211170.3,229607.8,281.248725891,18,1,0.43,655486.6,688348.9,683067.4,709976.4,None, None, None, None, None
719.48782852,H72 C38 O10 P1 ,PG,32,1,0,PG 32:1:0,1.35,2919417.0,3173809.0,3204920.3,3137816.9,253.217330933,16,1,0.10,2904188.5,3076884.3,3200734.9,3121539.1,255.23299408,16,0,0.15,1205506.2,1215448.5,1291256.9,1283670.7,None, None, None, None, None
721.503407743,H74 C38 O10 P1 ,PG,32,0,0,PG 32:0:0,1.24,1609259.2,1689152.7,1799422.5,1680431.8,227.201343536,14,0,-1.37,6926.3,10950.3,7415.7,8241.2,283.264350891,18,0,0.34,10636.6,11802.9,12663.3,7947.3,None, None, None, None, None
721.503407743,H74 C38 O10 P1 ,PG,32,0,0,PG 32:0:0,1.24,1609259.2,1689152.7,1799422.5,1680431.8,255.232948303,16,0,-0.03,2815450.9,3036949.7,2875805.8,2863364.7,255.232948303,16,0,-0.03,2815450.9,3036949.7,2875805.8,2863364.7,None, None, None, None, None
731.487843778,H72 C39 O10 P1 ,PG,33,2,0,PG 33:2:0,1.34,135238.3,164511.1,155213.4,180280.2,239.201568604,15,1,-0.36,2080.2,2117.8,2271.9,2153.3,281.248657227,18,1,0.18,157021.1,169608.4,165332.5,176480.1,None, None, None, None, None
731.487843778,H72 C39 O10 P1 ,PG,33,2,0,PG 33:2:0,1.34,135238.3,164511.1,155213.4,180280.2,241.217201233,15,0,-0.43,61059.6,64053.2,62464.8,63221.1,279.232917786,18,2,-0.13,345218.5,366428.2,360907.8,371433.5,None, None, None, None, None
731.487843778,H72 C39 O10 P1 ,PG,33,2,0,PG 33:2:0,1.34,135238.3,164511.1,155213.4,180280.2,253.217346191,16,1,0.16,8401.2,8151.1,8856.9,8441.5,267.233161926,17,1,0.77,6588.4,8526.2,6100.8,7352.7,None, None, None, None, None
731.487843778,H72 C39 O10 P1 ,PG,33,2,0,PG 33:2:0,1.34,135238.3,164511.1,155213.4,180280.2,255.233032227,16,0,0.30,13728.0,17041.8,20008.6,17123.7,265.21749115,17,2,0.70,16106.6,16758.5,15632.7,18002.3,None, None, None, None, None
733.503728178,H74 C39 O10 P1 ,PG,33,1,0,PG 33:1:0,1.66,382103.9,389447.2,396450.4,377230.4,241.217201233,15,0,-0.43,82984.2,90067.6,82755.3,91288.4,281.248687744,18,1,0.29,411262.0,451147.9,431185.6,429522.1,None, None, None, None, None
733.503728178,H74 C39 O10 P1 ,PG,33,1,0,PG 33:1:0,1.66,382103.9,389447.2,396450.4,377230.4,253.217357635,16,1,0.21,15991.5,17811.5,18781.2,16950.5,269.248855591,17,0,0.93,7975.1,7483.1,8792.5,8291.9,None, None, None, None, None
733.503728178,H74 C39 O10 P1 ,PG,33,1,0,PG 33:1:0,1.66,382103.9,389447.2,396450.4,377230.4,255.233016968,16,0,0.24,134340.8,143754.5,137111.7,131658.2,267.233139038,17,1,0.69,256690.0,276580.7,266952.5,255827.7,None, None, None, None, None
735.519353178,H76 C39 O10 P1 ,PG,33,0,0,PG 33:0:0,1.62,37108.5,42318.7,43697.0,47348.3,241.217197418,15,0,-0.45,3341.9,3130.4,2884.0,2936.0,283.264350891,18,0,0.34,6985.0,6775.3,8202.1,7066.1,None, None, None, None, None
735.519353178,H76 C39 O10 P1 ,PG,33,0,0,PG 33:0:0,1.62,37108.5,42318.7,43697.0,47348.3,255.233013153,16,0,0.23,37792.4,39216.9,40901.5,39338.3,269.248817444,17,0,0.79,45918.9,47431.3,45990.4,47995.5,None, None, None, None, None
741.472768095,H70 C40 O10 P1 ,PG,34,4,0,PG 34:4:0,2.10,69445.6,64074.4,58912.1,78071.6,227.201381683,14,0,-1.20,7134.4,8526.0,8958.7,8616.7,303.233093262,20,4,0.46,15397.6,15850.3,15678.2,16464.6,None, None, None, None, None
741.472768095,H70 C40 O10 P1 ,PG,34,4,0,PG 34:4:0,2.10,69445.6,64074.4,58912.1,78071.6,249.186008453,16,3,0.01,1256.2,1201.4,1003.4,964.6,281.248748779,18,1,0.51,16917.9,19029.2,18476.6,18052.6,None, None, None, None, None
741.472768095,H70 C40 O10 P1 ,PG,34,4,0,PG 34:4:0,2.10,69445.6,64074.4,58912.1,78071.6,251.201690674,16,2,0.14,3779.7,4070.6,4001.2,4106.6,279.233093262,18,2,0.49,31423.9,31399.0,30651.4,31840.8,None, None, None, None, None
741.472768095,H70 C40 O10 P1 ,PG,34,4,0,PG 34:4:0,2.10,69445.6,64074.4,58912.1,78071.6,253.21736908,16,1,0.25,4527.9,5540.2,5648.9,5176.4,277.217414856,18,3,0.40,11764.0,11862.3,11592.8,12771.1,None, None, None, None, None
741.472768095,H70 C40 O10 P1 ,PG,34,4,0,PG 34:4:0,2.10,69445.6,64074.4,58912.1,78071.6,255.233024597,16,0,0.27,5110.0,5622.7,7227.6,5142.5,275.20173645,18,4,0.30,1155.2,1289.2,1529.0,1288.2,None, None, None, None, None
743.488225248,H72 C40 O10 P1 ,PG,34,3,0,PG 34:3:0,1.84,1360865.7,1531880.3,1493744.2,1507638.7,251.201667786,16,2,0.05,8906.8,11815.4,7549.9,11198.9,281.248718262,18,1,0.40,60064.6,51330.3,64737.2,65735.6,None, None, None, None, None
743.488225248,H72 C40 O10 P1 ,PG,34,3,0,PG 34:3:0,1.84,1360865.7,1531880.3,1493744.2,1507638.7,253.217346191,16,1,0.16,391134.7,399216.0,385191.3,392718.9,279.233055115,18,2,0.36,1109135.2,1106130.8,1127498.5,1176951.3,None, None, None, None, None
743.488225248,H72 C40 O10 P1 ,PG,34,3,0,PG 34:3:0,1.84,1360865.7,1531880.3,1493744.2,1507638.7,255.233016968,16,0,0.24,282974.0,285615.2,293423.4,278918.6,277.217407227,18,3,0.37,715234.1,756466.9,737529.0,771914.1,None, None, None, None, None
745.503682401,H74 C40 O10 P1 ,PG,34,2,0,PG 34:2:0,1.57,41921530.8,44761666.6,45168371.9,44732489.2,253.217338562,16,1,0.13,1306470.6,1235617.7,1170239.5,1499665.7,281.248710632,18,1,0.37,3468841.8,3848570.2,3306040.6,3617669.6,None, None, None, None, None
745.503682401,H74 C40 O10 P1 ,PG,34,2,0,PG 34:2:0,1.57,41921530.8,44761666.6,45168371.9,44732489.2,255.233005524,16,0,0.20,18461057.9,20453095.2,16771421.6,20279334.2,279.233047485,18,2,0.33,56356057.6,61977712.7,52428752.0,61462794.0,None, None, None, None, None
747.518483427,H76 C40 O10 P1 ,PG,34,1,0,PG 34:1:0,0.43,91021476.1,97692665.7,98646057.8,97368568.1,253.217288971,16,1,-0.06,581895.2,752111.8,496481.3,427831.5,283.264373779,18,0,0.42,0.0,462335.5,0.0,0.0,None, None, None, None, None
747.518483427,H76 C40 O10 P1 ,PG,34,1,0,PG 34:1:0,0.43,91021476.1,97692665.7,98646057.8,97368568.1,255.233005524,16,0,0.20,42311691.3,43653330.7,50232882.5,43562955.1,281.248710632,18,1,0.37,126841155.0,134223500.8,150868805.7,133249768.9,None, None, None, None, None
757.503407743,H74 C41 O10 P1 ,PG,35,3,0,PG 35:3:0,1.18,53796.8,53909.4,52851.0,49505.8,235.170318604,15,3,-0.15,0.0,0.0,372.6,0.0,311.29586792,20,0,1.00,0.0,442.5,0.0,0.0,None, None, None, None, None
757.503407743,H74 C41 O10 P1 ,PG,35,3,0,PG 35:3:0,1.18,53796.8,53909.4,52851.0,49505.8,241.217185974,15,0,-0.49,1317.7,1589.6,1332.9,1450.9,305.248718262,20,3,0.37,8986.8,9534.6,9168.8,8677.1,None, None, None, None, None
757.503407743,H74 C41 O10 P1 ,PG,35,3,0,PG 35:3:0,1.18,53796.8,53909.4,52851.0,49505.8,253.217311859,16,1,0.03,556.4,779.4,854.6,1005.8,293.248924255,19,2,1.09,790.6,964.8,542.9,902.8,None, None, None, None, None
757.503407743,H74 C41 O10 P1 ,PG,35,3,0,PG 35:3:0,1.18,53796.8,53909.4,52851.0,49505.8,255.233028412,16,0,0.29,9764.9,10495.1,12728.7,10105.8,291.233222961,19,3,0.92,14381.6,15410.7,14421.7,14871.1,None, None, None, None, None
757.503407743,H74 C41 O10 P1 ,PG,35,3,0,PG 35:3:0,1.18,53796.8,53909.4,52851.0,49505.8,265.217514038,17,2,0.79,1844.0,1993.0,1850.8,1761.8,281.248725891,18,1,0.43,17671.9,20866.6,19906.7,21500.0,None, None, None, None, None
757.503407743,H74 C41 O10 P1 ,PG,35,3,0,PG 35:3:0,1.18,53796.8,53909.4,52851.0,49505.8,267.233161926,17,1,0.77,19451.9,21243.2,20687.6,21488.3,279.233070374,18,2,0.41,131888.1,141478.0,142050.0,146137.0,None, None, None, None, None
757.503407743,H74 C41 O10 P1 ,PG,35,3,0,PG 35:3:0,1.18,53796.8,53909.4,52851.0,49505.8,269.248840332,17,0,0.87,1621.6,2375.4,1454.4,1979.7,277.217422485,18,3,0.42,5766.2,6566.0,5489.0,6057.2,None, None, None, None, None
