PRM,EC,CLASS,PRC,PRDB,PROH,SPECIE,PRERR,PRI:240116_PG_FTMSMS-_1.mzXML,PRI:240116_PG_FTMSMS-_2.mzXML,PRI:240116_PG_FTMSMS-_3.mzXML,PRI:240116_PG_FTMSMS-_4.mzXML,FA1M,FA1C,FA1DB,FA1ERR,FA1I:240116_PG_FTMSMS-_1.mzXML,FA1I:240116_PG_FTMSMS-_2.mzXML,FA1I:240116_PG_FTMSMS-_3.mzXML,FA1I:240116_PG_FTMSMS-_4.mzXML,FA2M,FA2C,FA2DB,FA2ERR,FA2I:240116_PG_FTMSMS-_1.mzXML,FA2I:240116_PG_FTMSMS-_2.mzXML,FA2I:240116_PG_FTMSMS-_3.mzXML,FA2I:240116_PG_FTMSMS-_4.mzXML,FACO2M,FACO2I:240116_PG_FTMSMS-_1.mzXML,FACO2I:240116_PG_FTMSMS-_2.mzXML,FACO2I:240116_PG_FTMSMS-_3.mzXML,FACO2I:240116_PG_FTMSMS-_4.mzXML
#NCE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PGFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,331.26446533203125,22.0,4.0,0.63,10875.5,12018.6,11402.9,12358.2,267.2331085205078,17.0,1.0,0.57,0.0,791.1,663.6,0.0,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,329.2488098144531,22.0,5.0,0.62,59148.5,62258.8,61649.7,67177.8,269.2488250732422,17.0,0.0,0.82,5223.0,5273.1,5535.8,4851.3,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,317.24863688151044,21.0,4.0,0.1,857.6,0.0,832.1,897.3,281.2487335205078,18.0,1.0,0.46,31735.2,34662.8,36425.6,35591.5,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,315.2330627441406,21.0,5.0,0.34,0.0,914.4,0.0,0.0,283.2643280029297,18.0,0.0,0.26,4606.9,6306.4,7047.2,5152.8,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,303.2330474853516,20.0,4.0,0.3,7426.9,7434.8,8289.0,6738.7,295.2642822265625,19.0,1.0,0.09,1005.8,1089.2,997.6,1081.4,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,295.2642822265625,19.0,1.0,0.09,1005.8,1089.2,997.6,1081.4,303.2330474853516,20.0,4.0,0.3,7426.9,7434.8,8289.0,6738.7,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,283.2643280029297,18.0,0.0,0.26,4606.9,6306.4,7047.2,5152.8,315.2330627441406,21.0,5.0,0.34,0.0,914.4,0.0,0.0,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,281.2487335205078,18.0,1.0,0.46,31735.2,34662.8,36425.6,35591.5,317.24863688151044,21.0,4.0,0.1,857.6,0.0,832.1,897.3,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,269.2488250732422,17.0,0.0,0.82,5223.0,5273.1,5535.8,4851.3,329.2488098144531,22.0,5.0,0.62,59148.5,62258.8,61649.7,67177.8,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,267.2331085205078,17.0,1.0,0.57,0.0,791.1,663.6,0.0,331.26446533203125,22.0,4.0,0.63,10875.5,12018.6,11402.9,12358.2,, None, None, None, None
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,255.23300552368164,16.0,0.0,0.2,39029.2,40305.9,40046.1,29542.4,343.2642517089844,23.0,5.0,-0.01,0.0,463.8,0.0,768.5,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,345.2799377441406,23.0,4.0,0.09,0.0,0.0,0.0,1162.2,255.2329978942871,16.0,0.0,0.17,73773.5,72305.1,75515.4,51026.8,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,331.26446533203125,22.0,4.0,0.63,31911.9,34283.4,34779.8,36748.6,269.2487487792969,17.0,0.0,0.53,0.0,0.0,0.0,989.2,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,317.2485046386719,21.0,4.0,-0.32,3555.6,0.0,2379.8,3669.0,283.2643508911133,18.0,0.0,0.34,4357.4,4278.2,4097.5,3883.7,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,303.2330627441406,20.0,4.0,0.35,19519.1,19719.4,21457.4,22439.3,297.2799530029297,19.0,0.0,0.16,7664.7,6404.3,8039.9,7530.1,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,297.2799530029297,19.0,0.0,0.16,7664.7,6404.3,8039.9,7530.1,303.2330627441406,20.0,4.0,0.35,19519.1,19719.4,21457.4,22439.3,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,283.2643508911133,18.0,0.0,0.34,4357.4,4278.2,4097.5,3883.7,317.2485046386719,21.0,4.0,-0.32,3555.6,0.0,2379.8,3669.0,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,269.2487487792969,17.0,0.0,0.53,0.0,0.0,0.0,989.2,331.26446533203125,22.0,4.0,0.63,31911.9,34283.4,34779.8,36748.6,, None, None, None, None
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,255.2329978942871,16.0,0.0,0.17,73773.5,72305.1,75515.4,51026.8,345.2799377441406,23.0,4.0,0.09,0.0,0.0,0.0,1162.2,, None, None, None, None
819.5185546875,C46 H76 O10 P1 ,PG,40.0,7.0,0.0,PG 40:7:0,0.48,84243.4,98002.2,93914.6,92214.0,329.2487487792969,22.0,5.0,0.44,3585.6,2628.1,0.0,4335.2,279.2330474853516,18.0,2.0,0.33,352528.1,382001.3,346215.6,348573.6,, None, None, None, None
819.5185546875,C46 H76 O10 P1 ,PG,40.0,7.0,0.0,PG 40:7:0,0.48,84243.4,98002.2,93914.6,92214.0,327.2331085205078,22.0,6.0,0.47,19606.1,22853.1,20097.1,20589.7,281.24871826171875,18.0,1.0,0.4,63749.3,63208.2,62564.9,65463.3,, None, None, None, None
819.5185546875,C46 H76 O10 P1 ,PG,40.0,7.0,0.0,PG 40:7:0,0.48,84243.4,98002.2,93914.6,92214.0,281.24871826171875,18.0,1.0,0.4,63749.3,63208.2,62564.9,65463.3,327.2331085205078,22.0,6.0,0.47,19606.1,22853.1,20097.1,20589.7,, None, None, None, None
819.5185546875,C46 H76 O10 P1 ,PG,40.0,7.0,0.0,PG 40:7:0,0.48,84243.4,98002.2,93914.6,92214.0,279.2330474853516,18.0,2.0,0.33,352528.1,382001.3,346215.6,348573.6,329.2487487792969,22.0,5.0,0.44,3585.6,2628.1,0.0,4335.2,, None, None, None, None
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,329.24879455566406,22.0,5.0,0.57,68802.0,73089.1,68398.9,73743.9,281.2487258911133,18.0,1.0,0.43,798920.9,853988.2,812379.3,782810.7,, None, None, None, None
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,327.23311614990234,22.0,6.0,0.49,242265.1,258645.0,256218.4,274272.8,283.2643737792969,18.0,0.0,0.42,137834.9,155984.9,152591.0,160761.0,, None, None, None, None
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,307.2641296386719,20.0,2.0,-0.41,0.0,0.0,4544.3,0.0,303.23309326171875,20.0,4.0,0.46,14920.2,19249.3,19670.4,17142.8,, None, None, None, None
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,303.23309326171875,20.0,4.0,0.46,14920.2,19249.3,19670.4,17142.8,307.2641296386719,20.0,2.0,-0.41,0.0,0.0,4544.3,0.0,, None, None, None, None
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,283.2643737792969,18.0,0.0,0.42,137834.9,155984.9,152591.0,160761.0,327.23311614990234,22.0,6.0,0.49,242265.1,258645.0,256218.4,274272.8,, None, None, None, None
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,281.2487258911133,18.0,1.0,0.43,798920.9,853988.2,812379.3,782810.7,329.24879455566406,22.0,5.0,0.57,68802.0,73089.1,68398.9,73743.9,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,357.2801818847656,24.0,5.0,0.77,14101.7,16219.0,17706.2,19524.9,255.23300552368164,16.0,0.0,0.2,139345.6,135810.8,130014.0,126909.3,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,331.26451110839844,22.0,4.0,0.77,17166.4,14550.6,19553.7,18630.4,281.24874114990234,18.0,1.0,0.48,356323.5,371715.9,350176.3,354165.8,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,329.2488021850586,22.0,5.0,0.6,774185.6,856632.0,825341.3,899573.7,283.26439666748047,18.0,0.0,0.5,334852.7,351828.8,374175.3,370011.1,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,309.2801055908203,20.0,1.0,0.65,8009.1,6236.9,10038.3,8910.4,303.2330551147461,20.0,4.0,0.33,42517.0,38978.7,33612.9,41201.8,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,303.2330551147461,20.0,4.0,0.33,42517.0,38978.7,33612.9,41201.8,309.2801055908203,20.0,1.0,0.65,8009.1,6236.9,10038.3,8910.4,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,283.26439666748047,18.0,0.0,0.5,334852.7,351828.8,374175.3,370011.1,329.2488021850586,22.0,5.0,0.6,774185.6,856632.0,825341.3,899573.7,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,281.24874114990234,18.0,1.0,0.48,356323.5,371715.9,350176.3,354165.8,331.26451110839844,22.0,4.0,0.77,17166.4,14550.6,19553.7,18630.4,, None, None, None, None
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,255.23300552368164,16.0,0.0,0.2,139345.6,135810.8,130014.0,126909.3,357.2801818847656,24.0,5.0,0.77,14101.7,16219.0,17706.2,19524.9,, None, None, None, None
###,PGCOCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PGCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741.4728240966797,C40 H70 O10 P1 ,PG,34.0,4.0,0.0,PG 34:4:0,2.18,69445.6,64074.4,58912.1,78071.6,281.2487487792969,18.0,1.0,0.51,13356.6,12707.9,14161.2,13871.1,249.18600463867188,16.0,3.0,-0.0,2033.8,1880.9,1745.5,1864.4,205.1956214904785,1082.4,1455.4,1134.3,1425.2
741.4728240966797,C40 H70 O10 P1 ,PG,34.0,4.0,0.0,PG 34:4:0,2.18,69445.6,64074.4,58912.1,78071.6,227.2013816833496,14.0,0.0,-1.2,6302.0,6259.0,6366.6,6756.4,303.2331008911133,20.0,4.0,0.48,18057.7,19582.7,18953.5,19394.2,259.2432327270508,1173.8,1081.8,933.2,1240.5
743.48828125,C40 H72 O10 P1 ,PG,34.0,3.0,0.0,PG 34:3:0,1.91,1352169.8,1523857.0,1486367.2,1497862.6,255.233024597168,16.0,0.0,0.27,193860.8,216217.3,220275.7,208747.9,277.2174072265625,18.0,3.0,0.37,636684.0,682436.6,673615.0,659528.8,233.22726440429688,0.0,0.0,4419.0,0.0
767.4876403808594,C42 H72 O10 P1 ,PG,36.0,5.0,0.0,PG 36:5:0,1.02,118578.7,119628.2,151266.0,137817.9,279.2330627441406,18.0,2.0,0.39,37240.7,40378.5,39719.2,42956.1,277.21741485595703,18.0,3.0,0.4,12123.2,12339.2,12554.9,13555.5,233.22722625732425,1346.8,1146.3,1086.4,1612.6
767.4876403808594,C42 H72 O10 P1 ,PG,36.0,5.0,0.0,PG 36:5:0,1.02,118578.7,119628.2,151266.0,137817.9,255.233024597168,16.0,0.0,0.27,9057.7,9059.4,10158.0,10394.4,301.2174224853516,20.0,5.0,0.39,10546.5,10717.0,10673.4,11190.1,257.22755432128906,2161.9,1939.9,1814.1,1960.8
767.4876403808594,C42 H72 O10 P1 ,PG,36.0,5.0,0.0,PG 36:5:0,1.02,118578.7,119628.2,151266.0,137817.9,253.2173538208008,16.0,1.0,0.19,23402.9,25407.6,25982.5,25111.4,303.2331237792969,20.0,4.0,0.56,67291.8,71456.9,71714.3,74648.4,259.24322509765625,3696.8,4275.6,3848.0,4109.0
767.4876403808594,C42 H72 O10 P1 ,PG,36.0,5.0,0.0,PG 36:5:0,1.02,118578.7,119628.2,151266.0,137817.9,227.20138549804688,14.0,0.0,-1.19,3508.7,3819.8,3901.1,3349.9,329.2488250732422,22.0,5.0,0.67,7889.1,8211.6,8957.3,8301.5,285.2589797973633,1187.8,1575.1,1579.1,1829.0
769.5031890869141,C42 H74 O10 P1 ,PG,36.0,4.0,0.0,PG 36:4:0,0.88,5466998.4,5693317.7,5876194.4,5743785.5,255.23301315307617,16.0,0.0,0.23,1586583.9,1618557.5,1531899.5,1650791.9,303.23313903808594,20.0,4.0,0.61,4574929.6,4590632.3,4581971.2,5016900.1,259.24322509765625,276268.7,283944.8,277835.1,293604.8
783.5188446044922,C43 H76 O10 P1 ,PG,37.0,4.0,0.0,PG 37:4:0,0.87,51022.5,72947.6,80435.3,63627.7,269.24881744384766,17.0,0.0,0.79,14904.9,17235.6,16185.8,18423.9,303.2331085205078,20.0,4.0,0.51,67046.2,74380.1,72434.1,73777.5,259.2432327270508,3591.4,4131.3,3882.3,3890.8
783.5188446044922,C43 H76 O10 P1 ,PG,37.0,4.0,0.0,PG 37:4:0,0.87,51022.5,72947.6,80435.3,63627.7,255.23301315307617,16.0,0.0,0.23,10548.3,11079.4,10604.7,11066.4,317.2486267089844,21.0,4.0,0.07,8283.2,9910.7,8688.5,10115.3,273.25909423828125,415.1,0.0,520.0,0.0
783.5188446044922,C43 H76 O10 P1 ,PG,37.0,4.0,0.0,PG 37:4:0,0.87,51022.5,72947.6,80435.3,63627.7,241.2172088623047,15.0,0.0,-0.4,0.0,468.0,407.2,0.0,331.2644805908203,22.0,4.0,0.68,29883.4,34039.7,32950.9,34661.2,287.2745895385742,493.5,610.2,384.0,616.3
793.5033569335938,C44 H74 O10 P1 ,PG,38.0,6.0,0.0,PG 38:6:0,1.07,1485579.4,1572024.8,1592653.2,1558387.1,255.2330017089844,16.0,0.0,0.18,435182.9,484440.6,465417.9,485495.0,327.2331314086914,22.0,6.0,0.54,769779.0,850494.7,852345.2,853363.5,283.2432861328125,308650.3,322717.2,339573.8,335110.9
795.5147094726562,C44 H76 O10 P1 ,PG,38.0,5.0,0.0,PG 38:5:0,-4.34,2872403.1,3154323.8,3174686.0,2940196.0,281.24874114990234,18.0,1.0,0.48,181961.6,205672.3,191656.1,196204.7,303.2330780029297,20.0,4.0,0.4,418322.2,500412.2,472830.5,475617.0,259.2432403564453,21065.5,25206.8,29229.2,25931.1
795.5147094726562,C44 H76 O10 P1 ,PG,38.0,5.0,0.0,PG 38:5:0,-4.34,2872403.1,3154323.8,3174686.0,2940196.0,255.23301315307617,16.0,0.0,0.23,842956.3,883006.0,930764.6,931614.5,329.24881744384766,22.0,5.0,0.64,2086422.5,2240287.7,2234160.9,2364292.1,285.2589492797852,424255.7,470940.8,472147.6,480642.5
797.5305023193359,C44 H78 O10 P1 ,PG,38.0,4.0,0.0,PG 38:4:0,-4.15,5600771.1,6309511.3,6087103.9,6316646.0,283.2644271850586,18.0,0.0,0.61,1934924.8,2122925.5,2140478.1,2213974.8,303.23314666748047,20.0,4.0,0.63,5577442.1,5977829.0,5920025.8,6005688.9,259.24324798583984,319316.5,379951.3,345964.8,366675.2
809.5345458984375,C45 H78 O10 P1 ,PG,39.0,5.0,0.0,PG 39:5:0,0.91,30500.1,0.0,0.0,0.0,269.2488250732422,17.0,0.0,0.82,5223.0,5273.1,5535.8,4851.3,329.2488098144531,22.0,5.0,0.62,59148.5,62258.8,61649.7,67177.8,285.2589416503906,12183.7,12477.3,10816.1,11873.5
811.5498046875,C45 H80 O10 P1 ,PG,39.0,4.0,0.0,PG 39:4:0,0.42,0.0,0.0,0.0,35958.8,297.2799530029297,19.0,0.0,0.16,7664.7,6404.3,8039.9,7530.1,303.2330627441406,20.0,4.0,0.35,19519.1,19719.4,21457.4,22439.3,259.24322509765625,0.0,0.0,0.0,1317.9
819.5185546875,C46 H76 O10 P1 ,PG,40.0,7.0,0.0,PG 40:7:0,0.48,84243.4,98002.2,93914.6,92214.0,281.24871826171875,18.0,1.0,0.4,63749.3,63208.2,62564.9,65463.3,327.2331085205078,22.0,6.0,0.47,19606.1,22853.1,20097.1,20589.7,283.2432861328125,5954.4,7533.6,7362.2,7781.7
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,283.2643737792969,18.0,0.0,0.42,137834.9,155984.9,152591.0,160761.0,327.23311614990234,22.0,6.0,0.49,242265.1,258645.0,256218.4,274272.8,283.243278503418,95163.7,106229.9,95477.3,102634.2
821.5346984863281,C46 H78 O10 P1 ,PG,40.0,6.0,0.0,PG 40:6:0,1.08,488388.2,515567.5,543548.9,501630.1,281.2487258911133,18.0,1.0,0.43,798920.9,853988.2,812379.3,782810.7,329.24879455566406,22.0,5.0,0.57,68802.0,73089.1,68398.9,73743.9,285.25897216796875,14682.3,17668.4,16756.3,15239.2
823.5502471923828,C46 H80 O10 P1 ,PG,40.0,5.0,0.0,PG 40:5:0,0.96,880971.3,1010285.2,992052.0,984320.8,283.26439666748047,18.0,0.0,0.5,334852.7,351828.8,374175.3,370011.1,329.2488021850586,22.0,5.0,0.6,774185.6,856632.0,825341.3,899573.7,285.2589416503906,152751.7,176316.9,169272.5,186248.1
#NCE,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,PGFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691.4563903808594,C36 H68 O10 P1 ,PG,30.0,1.0,0.0,PG 30:1:0,1.2,27346.8,0.0,0.0,26468.6,281.2487487792969,18.0,1.0,0.51,3550.7,4369.2,4567.5,3658.3,199.16970825195312,12.0,0.0,-3.25,800.0,951.5,939.0,959.4,, None, None, None, None
691.4563903808594,C36 H68 O10 P1 ,PG,30.0,1.0,0.0,PG 30:1:0,1.2,27346.8,0.0,0.0,26468.6,255.23301696777344,16.0,0.0,0.24,8202.2,10247.7,11566.1,8711.8,225.18569946289065,14.0,1.0,-1.36,9639.9,9949.4,9814.7,10151.5,, None, None, None, None
691.4563903808594,C36 H68 O10 P1 ,PG,30.0,1.0,0.0,PG 30:1:0,1.2,27346.8,0.0,0.0,26468.6,253.21735763549805,16.0,1.0,0.21,13496.1,14702.1,13921.1,14698.3,227.2013702392578,14.0,0.0,-1.25,6507.0,6788.9,6588.0,6693.1,, None, None, None, None
691.4563903808594,C36 H68 O10 P1 ,PG,30.0,1.0,0.0,PG 30:1:0,1.2,27346.8,0.0,0.0,26468.6,227.2013702392578,14.0,0.0,-1.25,6507.0,6788.9,6588.0,6693.1,253.21735763549805,16.0,1.0,0.21,13496.1,14702.1,13921.1,14698.3,, None, None, None, None
691.4563903808594,C36 H68 O10 P1 ,PG,30.0,1.0,0.0,PG 30:1:0,1.2,27346.8,0.0,0.0,26468.6,225.18569946289065,14.0,1.0,-1.36,9639.9,9949.4,9814.7,10151.5,255.23301696777344,16.0,0.0,0.24,8202.2,10247.7,11566.1,8711.8,, None, None, None, None
691.4563903808594,C36 H68 O10 P1 ,PG,30.0,1.0,0.0,PG 30:1:0,1.2,27346.8,0.0,0.0,26468.6,199.16970825195312,12.0,0.0,-3.25,800.0,951.5,939.0,959.4,281.2487487792969,18.0,1.0,0.51,3550.7,4369.2,4567.5,3658.3,, None, None, None, None
693.4719696044922,C36 H70 O10 P1 ,PG,30.0,0.0,0.0,PG 30:0:0,1.1,41692.1,64318.8,55220.0,60114.2,255.23300552368164,16.0,0.0,0.2,48933.1,51241.8,53671.7,50736.8,227.20136642456052,14.0,0.0,-1.27,50425.2,52400.0,51786.3,52489.3,, None, None, None, None
693.4719696044922,C36 H70 O10 P1 ,PG,30.0,0.0,0.0,PG 30:0:0,1.1,41692.1,64318.8,55220.0,60114.2,241.21720123291016,15.0,0.0,-0.43,1357.5,1266.3,1342.9,1270.8,241.21720123291016,15.0,0.0,-0.43,1357.5,1266.3,1342.9,1270.8,, None, None, None, None
693.4719696044922,C36 H70 O10 P1 ,PG,30.0,0.0,0.0,PG 30:0:0,1.1,41692.1,64318.8,55220.0,60114.2,227.20136642456052,14.0,0.0,-1.27,50425.2,52400.0,51786.3,52489.3,255.23300552368164,16.0,0.0,0.2,48933.1,51241.8,53671.7,50736.8,, None, None, None, None
707.4873657226562,C37 H72 O10 P1 ,PG,31.0,0.0,0.0,PG 31:0:0,0.71,26375.1,0.0,0.0,32973.8,269.2488479614258,17.0,0.0,0.9,798.0,640.1,689.8,641.4,227.20136642456052,14.0,0.0,-1.27,953.9,1192.7,989.4,905.4,, None, None, None, None
707.4873657226562,C37 H72 O10 P1 ,PG,31.0,0.0,0.0,PG 31:0:0,0.71,26375.1,0.0,0.0,32973.8,255.23295974731445,16.0,0.0,0.02,141654.6,148764.5,146133.1,149166.1,241.21720504760745,15.0,0.0,-0.42,22686.6,22714.7,23167.7,22671.9,, None, None, None, None
707.4873657226562,C37 H72 O10 P1 ,PG,31.0,0.0,0.0,PG 31:0:0,0.71,26375.1,0.0,0.0,32973.8,241.21720504760745,15.0,0.0,-0.42,22686.6,22714.7,23167.7,22671.9,255.23295974731445,16.0,0.0,0.02,141654.6,148764.5,146133.1,149166.1,, None, None, None, None
707.4873657226562,C37 H72 O10 P1 ,PG,31.0,0.0,0.0,PG 31:0:0,0.71,26375.1,0.0,0.0,32973.8,227.20136642456052,14.0,0.0,-1.27,953.9,1192.7,989.4,905.4,269.2488479614258,17.0,0.0,0.9,798.0,640.1,689.8,641.4,, None, None, None, None
717.4720458984375,C38 H70 O10 P1 ,PG,32.0,2.0,0.0,PG 32:2:0,1.17,241561.8,252364.9,229582.1,236436.6,281.2486877441406,18.0,1.0,0.29,9185.0,10028.8,9830.9,10166.4,225.1857147216797,14.0,1.0,-1.29,2552.4,2537.1,2713.3,2566.2,, None, None, None, None
717.4720458984375,C38 H70 O10 P1 ,PG,32.0,2.0,0.0,PG 32:2:0,1.17,241561.8,252364.9,229582.1,236436.6,279.23297119140625,18.0,2.0,0.06,211973.8,226710.2,218381.9,225315.0,227.20136260986328,14.0,0.0,-1.29,70047.7,72341.2,72287.2,73707.2,, None, None, None, None
717.4720458984375,C38 H70 O10 P1 ,PG,32.0,2.0,0.0,PG 32:2:0,1.17,241561.8,252364.9,229582.1,236436.6,255.2329978942871,16.0,0.0,0.17,15823.7,18556.4,19503.4,16127.7,251.20169067382807,16.0,2.0,0.14,24611.1,25238.8,26146.0,25668.7,, None, None, None, None
717.4720458984375,C38 H70 O10 P1 ,PG,32.0,2.0,0.0,PG 32:2:0,1.17,241561.8,252364.9,229582.1,236436.6,253.21732711791992,16.0,1.0,0.09,80711.9,90286.1,85441.4,85729.7,253.21732711791992,16.0,1.0,0.09,80711.9,90286.1,85441.4,85729.7,, None, None, None, None
717.4720458984375,C38 H70 O10 P1 ,PG,32.0,2.0,0.0,PG 32:2:0,1.17,241561.8,252364.9,229582.1,236436.6,251.20169067382807,16.0,2.0,0.14,24611.1,25238.8,26146.0,25668.7,255.2329978942871,16.0,0.0,0.17,15823.7,18556.4,19503.4,16127.7,, None, None, None, None
717.4720458984375,C38 H70 O10 P1 ,PG,32.0,2.0,0.0,PG 32:2:0,1.17,241561.8,252364.9,229582.1,236436.6,227.20136260986328,14.0,0.0,-1.29,70047.7,72341.2,72287.2,73707.2,279.23297119140625,18.0,2.0,0.06,211973.8,226710.2,218381.9,225315.0,, None, None, None, None
717.4720458984375,C38 H70 O10 P1 ,PG,32.0,2.0,0.0,PG 32:2:0,1.17,241561.8,252364.9,229582.1,236436.6,225.1857147216797,14.0,1.0,-1.29,2552.4,2537.1,2713.3,2566.2,281.2486877441406,18.0,1.0,0.29,9185.0,10028.8,9830.9,10166.4,, None, None, None, None
719.4878845214844,C38 H72 O10 P1 ,PG,32.0,1.0,0.0,PG 32:1:0,1.42,2891596.8,3144744.6,3178479.8,3110587.0,281.2487258911133,18.0,1.0,0.43,655486.6,688348.9,683067.4,709976.4,227.2013816833496,14.0,0.0,-1.2,220074.2,215036.8,211170.3,229607.8,, None, None, None, None
719.4878845214844,C38 H72 O10 P1 ,PG,32.0,1.0,0.0,PG 32:1:0,1.42,2891596.8,3144744.6,3178479.8,3110587.0,255.23299407958984,16.0,0.0,0.15,1205506.2,1215448.5,1291256.9,1283670.7,253.2173309326172,16.0,1.0,0.1,2904188.5,3076884.3,3200734.9,3121539.1,, None, None, None, None
719.4878845214844,C38 H72 O10 P1 ,PG,32.0,1.0,0.0,PG 32:1:0,1.42,2891596.8,3144744.6,3178479.8,3110587.0,253.2173309326172,16.0,1.0,0.1,2904188.5,3076884.3,3200734.9,3121539.1,255.23299407958984,16.0,0.0,0.15,1205506.2,1215448.5,1291256.9,1283670.7,, None, None, None, None
