Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PG 32:0:0	255.23	240116_PG_FTMSMS-_4.mzXML	30.0	2863364.8	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[1.0..1.0]	[2863364.8..2863364.8]	[0.5..0.5]	[0.5..0.5]	[1.0..1.0]	[2863364.8..2863364.8]	[0.5..0.5]	[0.5..0.5]	0.9381556	[2686281.8..2686281.8]
Group-1	PG 32:0:0	255.23	240116_PG_FTMSMS-_4.mzXML	35.0	2866790.0	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[1.0..1.0]	[2866790.0..2866790.0]	[0.5..0.5]	[0.5..0.5]	[1.0..1.0]	[2866790.0..2866790.0]	[0.5..0.5]	[0.5..0.5]	0.9381556	[2689495.0..2689495.0]
Group-1	PG 32:0:0	283.26	240116_PG_FTMSMS-_4.mzXML	25.0	0.0	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.002..1.009]	[0.0..0.0]	[0.0..0.0]	[0.0..0.56]	[1.002..1.006]	[0.0..0.0]	[0.0..0.0]	[0.0..0.565]	0.9381556	[0.0..0.0]
Group-1	PG 32:0:0	283.26	240116_PG_FTMSMS-_4.mzXML	30.0	7947.3	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.976..0.985]	[7756.565..7828.091]	[0.48..0.482]	[0.0..0.56]	[0.976..0.981]	[7756.5645..7796.3013]	[0.479..0.48]	[0.0..0.565]	0.9381556	[7276.8647..7343.967]
Group-1	PG 32:0:0	283.26	240116_PG_FTMSMS-_4.mzXML	35.0	11422.9	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.963..0.976]	[11000.253..11148.751]	[0.525..0.528]	[0.0..0.56]	[0.963..0.97]	[11000.253..11080.214]	[0.523..0.525]	[0.0..0.565]	0.9381556	[10319.949..10459.263]
Group-1	PG 32:1:0	227.2	240116_PG_FTMSMS-_4.mzXML	25.0	157815.2	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.99..0.99]	[156237.05..156237.05]	[0.248..0.248]	[0.0..0.0]	[0.99..0.99]	[156237.05..156237.05]	[0.248..0.248]	[0.0..0.0]	0.9404044	[146926.02..146926.02]
Group-1	PG 32:1:0	227.2	240116_PG_FTMSMS-_4.mzXML	30.0	229607.8	0.0	0.0	[0.0..0.0]	[1.0..1.0]	[1.029..1.029]	[236266.44..236266.44]	[0.268..0.268]	[0.0..0.0]	[1.029..1.029]	[236266.44..236266.44]	[0.268..0.268]	[0.0..0.0]	0.9404044	[222186.0..222186.0]
Group-1	PG 32:1:0	227.2	240116_PG_FTMSMS-_4.mzXML	35.0	231118.5	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.016..1.044]	[234816.4..241287.72]	[0.266..0.266]	[0.0..0.0]	[1.016..1.016]	[234816.4..234816.4]	[0.261..0.261]	[0.0..0.0]	0.9404044	[220822.39..226908.05]
Group-1	PG 32:1:0	253.22	240116_PG_FTMSMS-_4.mzXML	25.0	2259949.8	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.97..1.014]	[2192151.2..2291589.5]	[0.716..0.724]	[0.96..1.0]	[1.012..1.014]	[2287069.0..2291589.2]	[0.724..0.724]	[0.96..1.0]	0.9404044	[2061508.8..2155020.5]
Group-1	PG 32:1:0	253.22	240116_PG_FTMSMS-_4.mzXML	30.0	3121539.0	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.979..1.013]	[3055986.5..3162119.0]	[0.704..0.711]	[0.96..1.0]	[1.012..1.013]	[3158997.2..3162119.0]	[0.711..0.711]	[0.96..1.0]	0.9404044	[2873863.2..2973670.8]
Group-1	PG 32:1:0	253.22	240116_PG_FTMSMS-_4.mzXML	35.0	3084834.5	0.0	0.0	[9.0..9.0]	[0.0..1.0]	[0.99..1.021]	[3053986.2..3149616.2]	[0.699..0.706]	[0.96..1.0]	[1.02..1.021]	[3146531.2..3149616.0]	[0.706..0.706]	[0.96..1.0]	0.9404044	[2871982.0..2961913.0]
Group-1	PG 32:1:0	255.23	240116_PG_FTMSMS-_4.mzXML	25.0	871587.9	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[871587.9..871587.9]	[0.276..0.284]	[0.0..0.04]	[1.0..1.0]	[871587.9..871587.9]	[0.276..0.276]	[0.0..0.04]	0.9404044	[819645.06..819645.06]
Group-1	PG 32:1:0	255.23	240116_PG_FTMSMS-_4.mzXML	30.0	1283670.8	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[1283670.8..1283670.8]	[0.289..0.296]	[0.0..0.04]	[1.0..1.0]	[1283670.8..1283670.8]	[0.289..0.289]	[0.0..0.04]	0.9404044	[1207169.6..1207169.6]
Group-1	PG 32:1:0	255.23	240116_PG_FTMSMS-_4.mzXML	35.0	1312556.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.0..1.0]	[1312556.1..1312556.1]	[0.294..0.301]	[0.0..0.04]	[1.0..1.0]	[1312556.1..1312556.1]	[0.294..0.294]	[0.0..0.04]	0.9404044	[1234333.6..1234333.6]
Group-1	PG 32:1:0	281.25	240116_PG_FTMSMS-_4.mzXML	25.0	494079.4	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.958..0.958]	[473328.06..473328.06]	[0.752..0.752]	[1.0..1.0]	[0.958..0.958]	[473328.06..473328.06]	[0.752..0.752]	[1.0..1.0]	0.9404044	[445119.8..445119.8]
Group-1	PG 32:1:0	281.25	240116_PG_FTMSMS-_4.mzXML	30.0	709976.4	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[0.911..0.911]	[646788.5..646788.5]	[0.732..0.732]	[1.0..1.0]	[0.911..0.911]	[646788.5..646788.5]	[0.732..0.732]	[1.0..1.0]	0.9404044	[608242.75..608242.75]
