Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PC 31:1:0	225.19	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	478749.6	0.0	0.0	[7.0..7.0]	[0.0..1.0]	[0.959..0.962]	[459120.84..460557.12]	[0.715..0.716]	[1.0..1.0]	[0.962..0.962]	[460557.12..460557.12]	[0.716..0.716]	[1.0..1.0]	0.89466476	[410759.28..412044.25]
Group-1	PC 31:1:0	225.19	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	417072.0	0.0	0.0	[7.0..7.0]	[0.0..1.0]	[0.986..1.013]	[411233.0..422493.94]	[0.694..0.699]	[1.0..1.0]	[1.013..1.013]	[422493.94..422493.94]	[0.7..0.7]	[1.0..1.0]	0.89466476	[367915.66..377990.44]
Group-1	PC 31:1:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	152525.4	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.983..0.991]	[149932.47..151152.67]	[0.279..0.283]	[0.0..0.0]	[0.983..0.983]	[149932.47..149932.47]	[0.277..0.277]	[0.0..0.0]	0.89466476	[134139.3..135230.98]
Group-1	PC 31:1:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	187946.7	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.971..0.977]	[182496.25..183623.92]	[0.284..0.285]	[0.0..0.0]	[0.971..0.971]	[182496.25..182496.25]	[0.284..0.284]	[0.0..0.0]	0.89466476	[163272.97..164281.86]
Group-1	PC 31:1:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	187429.7	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[0.967..0.97]	[181244.53..181806.81]	[0.301..0.306]	[0.0..0.0]	[0.967..0.967]	[181244.53..181244.53]	[0.3..0.3]	[0.0..0.0]	0.89466476	[162153.1..162656.16]
Group-1	PC 32:0:0	227.2	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	296759.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.033..1.042]	[306552.16..309223.0]	[0.498..0.501]	[0.5..0.51]	[1.038..1.038]	[308035.94..308035.94]	[0.5..0.5]	[0.495..0.513]	0.87883294	[269408.12..271755.34]
Group-1	PC 32:0:0	227.2	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	339218.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.062..1.068]	[360249.62..362284.9]	[0.502..0.504]	[0.5..0.51]	[1.065..1.065]	[361267.28..361267.28]	[0.503..0.503]	[0.495..0.513]	0.87883294	[316599.25..318387.9]
Group-1	PC 32:0:0	227.2	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	327038.1	0.0	0.0	[0.0..0.0]	[0.0..1.0]	[1.074..1.079]	[351238.9..352874.1]	[0.504..0.505]	[0.5..0.51]	[1.077..1.077]	[352220.03..352220.03]	[0.505..0.505]	[0.495..0.513]	0.87883294	[308680.3..310117.38]
Group-1	PC 32:0:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	1807.3	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[1.0..1.0]	[1807.3..1807.3]	[0.5..0.5]	[0.5..0.5]	[1.0..1.0]	[1807.3..1807.3]	[0.5..0.5]	[0.5..0.5]	0.87883294	[1588.3148..1588.3148]
Group-1	PC 32:0:0	255.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	2708.4	0.0	0.0	[0.0..0.0]	[0.5..0.5]	[1.0..1.0]	[2708.4..2708.4]	[0.5..0.5]	[0.5..0.5]	[1.0..1.0]	[2708.4..2708.4]	[0.5..0.5]	[0.5..0.5]	0.87883294	[2380.231..2380.231]
