Specie,CE,FA_C_x,FA_DB_x,FA_iso_x,sn_x,FA_C_y,FA_DB_y,FA_iso_y,sn_y,norm_Intensity,norm_Intensity_var
PI170170,60.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,4.746300403728681,0.08290031654177574
PI170170,61.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,4.0751308498045935,0.05180109432383255
PI170170,62.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,3.416478831967707,0.03150387960279871
PI170170,63.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,2.797349398943926,0.039129145008608236
PI170170,64.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,2.3111847827774112,0.05755142697204075
PI170170,65.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,1.8765497106811275,0.046913691979949164
PI170170,66.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,1.5134253419781756,0.01875090190609729
PI170170,67.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,1.2145927878514287,0.020859548242570577
PI170170,68.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,1.0181931880936723,0.009293929426236316
PI170170,69.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,0.8183102927915248,0.01090661837005587
PI170170,70.0,17.0,0.0,0.0,1,17.0,0.0,0.0,1,0.6475950809465675,0.009180479301172563
PI120130,10.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.16813528831646213,0.004812917722325686
PI120130,11.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.18637906259678216,0.004397086452017929
PI120130,12.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.2192347232892865,0.012056350363944137
PI120130,13.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.244823373323069,0.00556770212159754
PI120130,14.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.3386889164524105,0.0033102472771774083
PI120130,15.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.3857704100259842,0.006299476236518594
PI120130,16.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.47793308487234526,0.006990534908615201
PI120130,17.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.5892993268281382,0.007380115222389606
PI120130,18.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.7355457233467203,0.007822938773703764
PI120130,19.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,0.949894386167054,0.023747357838914376
PI120130,20.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,1.26035078861405,0.019894358453807017
PI120130,21.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,1.6512090841148137,0.014565555251584717
PI120130,22.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,2.258223558249102,0.023947059333840528
PI120130,23.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,3.138448051832988,0.06368862151604522
PI120130,24.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,3.8883124635415727,0.10491175724625451
PI120130,25.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,4.924846528448771,0.08170497796347621
PI120130,26.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,6.307676552396579,0.14703995011939464
PI120130,27.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,7.50994982577995,0.1590238677317916
PI120130,28.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,8.816685816638772,0.14765871422297688
PI120130,29.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,10.372174657993284,0.25442215986908234
PI120130,30.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,11.58299942589673,0.3955152222405061
PI120130,31.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,13.090466493752501,0.3844126203389222
PI120130,32.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,13.882011217103292,0.41097020733445433
PI120130,33.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,14.774795465030095,0.2718830611348965
PI120130,34.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,15.395137672349104,0.41423122033036464
PI120130,35.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,15.646405552775585,0.7888046841541337
PI120130,36.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,15.942801391224366,0.4982252196610564
PI120130,37.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,16.383520580175606,0.45831836539153764
PI120130,38.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,16.068739680887617,0.5934758896284675
PI120130,39.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,15.861211054149662,1.1806329847182606
PI120130,40.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,15.573611845437938,0.3582718530664417
PI120130,41.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,15.089302525094627,0.7124159719139768
PI120130,42.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,14.538299110557993,0.6905562196701537
PI120130,43.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,14.2198921147083,0.4351735260009869
PI120130,44.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,13.637458022282285,0.49336789385725477
PI120130,45.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,13.19587660155208,0.5354607342651294
PI120130,46.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,12.309721790879776,0.25441908035530625
PI120130,47.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,11.651456961790085,0.1217877639050138
PI120130,48.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,11.108822479507594,0.3750595694374459
PI120130,49.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,10.461175834142473,0.3824613153295928
PI120130,50.0,12.0,0.0,0.0,1,13.0,0.0,0.0,0,9.834667077649318,0.22437124885457976
